NNPDF30_nlo_as_0118	 10.0
x	 x*uv	 dx*uv	 x*dv	 dx*dv	 x*(uv-dv)	 dx*(uv-dv)
5.665E-01	1.026E-01	3.832E-03	2.503E-02	9.831E-03	7.762E-02	1.182E-02
5.675E-01	1.018E-01	3.824E-03	2.480E-02	9.844E-03	7.702E-02	1.184E-02
5.685E-01	1.010E-01	3.816E-03	2.458E-02	9.856E-03	7.642E-02	1.185E-02
5.695E-01	1.002E-01	3.809E-03	2.435E-02	9.869E-03	7.583E-02	1.187E-02
5.705E-01	9.936E-02	3.802E-03	2.413E-02	9.882E-03	7.523E-02	1.188E-02
5.715E-01	9.855E-02	3.795E-03	2.391E-02	9.894E-03	7.464E-02	1.189E-02
5.725E-01	9.775E-02	3.788E-03	2.369E-02	9.906E-03	7.406E-02	1.191E-02
5.735E-01	9.694E-02	3.782E-03	2.347E-02	9.918E-03	7.347E-02	1.192E-02
5.745E-01	9.615E-02	3.776E-03	2.326E-02	9.930E-03	7.289E-02	1.194E-02
5.755E-01	9.535E-02	3.769E-03	2.305E-02	9.941E-03	7.231E-02	1.195E-02
5.765E-01	9.456E-02	3.763E-03	2.283E-02	9.953E-03	7.173E-02	1.196E-02
5.775E-01	9.378E-02	3.757E-03	2.262E-02	9.964E-03	7.115E-02	1.198E-02
5.785E-01	9.300E-02	3.751E-03	2.242E-02	9.975E-03	7.058E-02	1.199E-02
5.795E-01	9.222E-02	3.745E-03	2.221E-02	9.986E-03	7.001E-02	1.200E-02
5.805E-01	9.145E-02	3.739E-03	2.201E-02	9.996E-03	6.944E-02	1.202E-02
5.815E-01	9.068E-02	3.733E-03	2.181E-02	1.001E-02	6.887E-02	1.203E-02
5.825E-01	8.991E-02	3.727E-03	2.161E-02	1.002E-02	6.831E-02	1.204E-02
5.835E-01	8.915E-02	3.722E-03	2.141E-02	1.003E-02	6.774E-02	1.205E-02
5.845E-01	8.840E-02	3.716E-03	2.121E-02	1.004E-02	6.718E-02	1.207E-02
5.855E-01	8.765E-02	3.711E-03	2.102E-02	1.005E-02	6.663E-02	1.208E-02
5.865E-01	8.690E-02	3.706E-03	2.083E-02	1.006E-02	6.607E-02	1.209E-02
5.875E-01	8.615E-02	3.701E-03	2.064E-02	1.007E-02	6.552E-02	1.210E-02
5.885E-01	8.541E-02	3.695E-03	2.045E-02	1.008E-02	6.497E-02	1.211E-02
5.895E-01	8.468E-02	3.690E-03	2.026E-02	1.008E-02	6.442E-02	1.212E-02
5.905E-01	8.395E-02	3.685E-03	2.007E-02	1.009E-02	6.387E-02	1.213E-02
5.915E-01	8.322E-02	3.680E-03	1.989E-02	1.010E-02	6.333E-02	1.214E-02
5.925E-01	8.250E-02	3.675E-03	1.971E-02	1.011E-02	6.279E-02	1.215E-02
5.935E-01	8.178E-02	3.669E-03	1.952E-02	1.011E-02	6.225E-02	1.216E-02
5.945E-01	8.106E-02	3.664E-03	1.934E-02	1.012E-02	6.172E-02	1.217E-02
5.955E-01	8.035E-02	3.658E-03	1.916E-02	1.013E-02	6.119E-02	1.218E-02
5.965E-01	7.965E-02	3.653E-03	1.899E-02	1.013E-02	6.066E-02	1.218E-02
5.975E-01	7.895E-02	3.647E-03	1.881E-02	1.014E-02	6.014E-02	1.219E-02
5.985E-01	7.825E-02	3.641E-03	1.864E-02	1.014E-02	5.961E-02	1.219E-02
5.995E-01	7.756E-02	3.636E-03	1.846E-02	1.015E-02	5.909E-02	1.220E-02
6.005E-01	7.687E-02	3.630E-03	1.829E-02	1.015E-02	5.857E-02	1.220E-02
6.015E-01	7.618E-02	3.624E-03	1.812E-02	1.015E-02	5.806E-02	1.221E-02
6.025E-01	7.550E-02	3.618E-03	1.796E-02	1.016E-02	5.754E-02	1.221E-02
6.035E-01	7.482E-02	3.612E-03	1.779E-02	1.016E-02	5.703E-02	1.221E-02
6.045E-01	7.415E-02	3.606E-03	1.763E-02	1.016E-02	5.653E-02	1.222E-02
6.055E-01	7.348E-02	3.600E-03	1.746E-02	1.016E-02	5.602E-02	1.222E-02
6.065E-01	7.282E-02	3.594E-03	1.730E-02	1.016E-02	5.552E-02	1.222E-02
6.075E-01	7.216E-02	3.587E-03	1.714E-02	1.016E-02	5.502E-02	1.222E-02
6.085E-01	7.150E-02	3.580E-03	1.698E-02	1.016E-02	5.452E-02	1.222E-02
6.095E-01	7.085E-02	3.573E-03	1.682E-02	1.016E-02	5.403E-02	1.222E-02
6.105E-01	7.020E-02	3.565E-03	1.666E-02	1.016E-02	5.354E-02	1.221E-02
6.115E-01	6.956E-02	3.557E-03	1.651E-02	1.016E-02	5.306E-02	1.221E-02
6.125E-01	6.892E-02	3.549E-03	1.635E-02	1.015E-02	5.257E-02	1.221E-02
6.135E-01	6.829E-02	3.540E-03	1.620E-02	1.015E-02	5.209E-02	1.220E-02
6.145E-01	6.766E-02	3.531E-03	1.604E-02	1.014E-02	5.162E-02	1.219E-02
6.155E-01	6.704E-02	3.521E-03	1.589E-02	1.014E-02	5.115E-02	1.218E-02
6.165E-01	6.642E-02	3.511E-03	1.574E-02	1.013E-02	5.068E-02	1.217E-02
6.175E-01	6.580E-02	3.500E-03	1.559E-02	1.012E-02	5.021E-02	1.216E-02
6.185E-01	6.519E-02	3.489E-03	1.544E-02	1.011E-02	4.975E-02	1.215E-02
6.195E-01	6.458E-02	3.477E-03	1.530E-02	1.011E-02	4.929E-02	1.213E-02
6.205E-01	6.398E-02	3.466E-03	1.515E-02	1.009E-02	4.883E-02	1.212E-02
6.215E-01	6.338E-02	3.454E-03	1.500E-02	1.008E-02	4.838E-02	1.211E-02
6.225E-01	6.279E-02	3.442E-03	1.486E-02	1.007E-02	4.793E-02	1.209E-02
6.235E-01	6.220E-02	3.430E-03	1.472E-02	1.006E-02	4.748E-02	1.207E-02
6.245E-01	6.161E-02	3.418E-03	1.458E-02	1.005E-02	4.703E-02	1.206E-02
6.255E-01	6.103E-02	3.406E-03	1.444E-02	1.004E-02	4.659E-02	1.204E-02
6.265E-01	6.045E-02	3.394E-03	1.430E-02	1.002E-02	4.615E-02	1.202E-02
6.275E-01	5.988E-02	3.383E-03	1.416E-02	1.001E-02	4.572E-02	1.200E-02
6.285E-01	5.931E-02	3.371E-03	1.402E-02	9.995E-03	4.528E-02	1.198E-02
6.295E-01	5.874E-02	3.359E-03	1.388E-02	9.981E-03	4.486E-02	1.197E-02
6.305E-01	5.818E-02	3.348E-03	1.375E-02	9.967E-03	4.443E-02	1.195E-02
6.315E-01	5.762E-02	3.337E-03	1.361E-02	9.953E-03	4.400E-02	1.193E-02
6.325E-01	5.706E-02	3.326E-03	1.348E-02	9.938E-03	4.358E-02	1.191E-02
6.335E-01	5.651E-02	3.315E-03	1.335E-02	9.923E-03	4.317E-02	1.189E-02
6.345E-01	5.596E-02	3.304E-03	1.321E-02	9.907E-03	4.275E-02	1.187E-02
6.355E-01	5.542E-02	3.293E-03	1.308E-02	9.892E-03	4.234E-02	1.184E-02
6.365E-01	5.488E-02	3.282E-03	1.295E-02	9.875E-03	4.193E-02	1.182E-02
6.375E-01	5.435E-02	3.271E-03	1.282E-02	9.859E-03	4.152E-02	1.180E-02
6.385E-01	5.382E-02	3.261E-03	1.270E-02	9.842E-03	4.112E-02	1.178E-02
6.395E-01	5.329E-02	3.250E-03	1.257E-02	9.825E-03	4.072E-02	1.176E-02
6.405E-01	5.276E-02	3.240E-03	1.244E-02	9.807E-03	4.032E-02	1.173E-02
6.415E-01	5.224E-02	3.230E-03	1.232E-02	9.790E-03	3.993E-02	1.171E-02
6.425E-01	5.173E-02	3.220E-03	1.219E-02	9.772E-03	3.954E-02	1.169E-02
6.435E-01	5.122E-02	3.210E-03	1.207E-02	9.754E-03	3.915E-02	1.166E-02
6.445E-01	5.071E-02	3.201E-03	1.194E-02	9.736E-03	3.876E-02	1.164E-02
6.455E-01	5.020E-02	3.191E-03	1.182E-02	9.718E-03	3.838E-02	1.161E-02
6.465E-01	4.970E-02	3.182E-03	1.170E-02	9.699E-03	3.800E-02	1.159E-02
6.475E-01	4.920E-02	3.173E-03	1.158E-02	9.681E-03	3.762E-02	1.156E-02
6.485E-01	4.871E-02	3.163E-03	1.146E-02	9.662E-03	3.725E-02	1.154E-02
6.495E-01	4.821E-02	3.154E-03	1.134E-02	9.644E-03	3.688E-02	1.151E-02
6.505E-01	4.773E-02	3.145E-03	1.122E-02	9.625E-03	3.651E-02	1.149E-02
6.515E-01	4.724E-02	3.136E-03	1.110E-02	9.606E-03	3.615E-02	1.146E-02
6.525E-01	4.676E-02	3.127E-03	1.098E-02	9.587E-03	3.578E-02	1.144E-02
6.535E-01	4.628E-02	3.117E-03	1.086E-02	9.568E-03	3.543E-02	1.141E-02
6.545E-01	4.581E-02	3.108E-03	1.074E-02	9.548E-03	3.507E-02	1.138E-02
6.555E-01	4.534E-02	3.099E-03	1.062E-02	9.529E-03	3.472E-02	1.136E-02
6.565E-01	4.488E-02	3.090E-03	1.051E-02	9.509E-03	3.437E-02	1.133E-02
6.575E-01	4.441E-02	3.081E-03	1.039E-02	9.489E-03	3.402E-02	1.130E-02
6.585E-01	4.395E-02	3.073E-03	1.027E-02	9.469E-03	3.368E-02	1.127E-02
6.595E-01	4.350E-02	3.064E-03	1.016E-02	9.449E-03	3.334E-02	1.125E-02
6.605E-01	4.304E-02	3.056E-03	1.004E-02	9.429E-03	3.300E-02	1.122E-02
6.615E-01	4.260E-02	3.048E-03	9.930E-03	9.409E-03	3.267E-02	1.119E-02
6.625E-01	4.215E-02	3.041E-03	9.817E-03	9.390E-03	3.233E-02	1.116E-02
6.635E-01	4.171E-02	3.034E-03	9.705E-03	9.370E-03	3.200E-02	1.114E-02
6.645E-01	4.127E-02	3.027E-03	9.594E-03	9.350E-03	3.167E-02	1.111E-02
6.655E-01	4.083E-02	3.020E-03	9.483E-03	9.330E-03	3.135E-02	1.108E-02
6.665E-01	4.040E-02	3.013E-03	9.374E-03	9.311E-03	3.103E-02	1.106E-02
6.675E-01	3.997E-02	3.007E-03	9.265E-03	9.291E-03	3.070E-02	1.103E-02
6.685E-01	3.954E-02	3.001E-03	9.158E-03	9.272E-03	3.039E-02	1.101E-02
6.695E-01	3.912E-02	2.994E-03	9.051E-03	9.253E-03	3.007E-02	1.098E-02
6.705E-01	3.870E-02	2.988E-03	8.946E-03	9.233E-03	2.975E-02	1.096E-02
6.715E-01	3.828E-02	2.983E-03	8.840E-03	9.214E-03	2.944E-02	1.093E-02
6.725E-01	3.787E-02	2.977E-03	8.736E-03	9.195E-03	2.913E-02	1.091E-02
6.735E-01	3.746E-02	2.972E-03	8.632E-03	9.175E-03	2.883E-02	1.088E-02
6.745E-01	3.705E-02	2.968E-03	8.529E-03	9.156E-03	2.852E-02	1.086E-02
6.755E-01	3.665E-02	2.963E-03	8.427E-03	9.136E-03	2.822E-02	1.083E-02
6.765E-01	3.625E-02	2.959E-03	8.326E-03	9.117E-03	2.792E-02	1.081E-02
6.775E-01	3.585E-02	2.955E-03	8.225E-03	9.098E-03	2.763E-02	1.078E-02
6.785E-01	3.546E-02	2.951E-03	8.126E-03	9.078E-03	2.733E-02	1.076E-02
6.795E-01	3.506E-02	2.947E-03	8.027E-03	9.059E-03	2.704E-02	1.074E-02
6.805E-01	3.468E-02	2.943E-03	7.930E-03	9.040E-03	2.675E-02	1.071E-02
6.815E-01	3.429E-02	2.939E-03	7.833E-03	9.020E-03	2.646E-02	1.069E-02
6.825E-01	3.391E-02	2.934E-03	7.737E-03	9.001E-03	2.617E-02	1.066E-02
6.835E-01	3.353E-02	2.929E-03	7.643E-03	8.981E-03	2.589E-02	1.064E-02
6.845E-01	3.315E-02	2.924E-03	7.550E-03	8.961E-03	2.560E-02	1.062E-02
6.855E-01	3.278E-02	2.918E-03	7.458E-03	8.941E-03	2.532E-02	1.059E-02
6.865E-01	3.241E-02	2.912E-03	7.367E-03	8.921E-03	2.504E-02	1.057E-02
6.875E-01	3.204E-02	2.905E-03	7.277E-03	8.900E-03	2.476E-02	1.054E-02
6.885E-01	3.167E-02	2.897E-03	7.189E-03	8.880E-03	2.448E-02	1.051E-02
6.895E-01	3.131E-02	2.888E-03	7.102E-03	8.858E-03	2.421E-02	1.048E-02
6.905E-01	3.095E-02	2.879E-03	7.016E-03	8.837E-03	2.394E-02	1.046E-02
6.915E-01	3.060E-02	2.869E-03	6.932E-03	8.815E-03	2.366E-02	1.043E-02
6.925E-01	3.024E-02	2.858E-03	6.848E-03	8.793E-03	2.339E-02	1.040E-02
6.935E-01	2.989E-02	2.847E-03	6.765E-03	8.770E-03	2.313E-02	1.037E-02
6.945E-01	2.954E-02	2.835E-03	6.684E-03	8.747E-03	2.286E-02	1.034E-02
6.955E-01	2.920E-02	2.823E-03	6.603E-03	8.724E-03	2.260E-02	1.031E-02
6.965E-01	2.886E-02	2.811E-03	6.524E-03	8.701E-03	2.233E-02	1.027E-02
6.975E-01	2.852E-02	2.798E-03	6.445E-03	8.677E-03	2.207E-02	1.024E-02
6.985E-01	2.818E-02	2.785E-03	6.368E-03	8.653E-03	2.181E-02	1.021E-02
6.995E-01	2.785E-02	2.772E-03	6.291E-03	8.629E-03	2.155E-02	1.018E-02
7.005E-01	2.751E-02	2.759E-03	6.216E-03	8.605E-03	2.130E-02	1.014E-02
7.015E-01	2.719E-02	2.745E-03	6.141E-03	8.580E-03	2.104E-02	1.011E-02
7.025E-01	2.686E-02	2.731E-03	6.067E-03	8.555E-03	2.079E-02	1.007E-02
7.035E-01	2.653E-02	2.718E-03	5.994E-03	8.530E-03	2.054E-02	1.004E-02
7.045E-01	2.621E-02	2.704E-03	5.922E-03	8.505E-03	2.029E-02	1.000E-02
7.055E-01	2.589E-02	2.690E-03	5.850E-03	8.480E-03	2.004E-02	9.968E-03
7.065E-01	2.557E-02	2.675E-03	5.780E-03	8.455E-03	1.979E-02	9.932E-03
7.075E-01	2.526E-02	2.661E-03	5.710E-03	8.429E-03	1.955E-02	9.896E-03
7.085E-01	2.495E-02	2.647E-03	5.641E-03	8.403E-03	1.931E-02	9.859E-03
7.095E-01	2.464E-02	2.632E-03	5.573E-03	8.377E-03	1.906E-02	9.822E-03
7.105E-01	2.433E-02	2.617E-03	5.507E-03	8.350E-03	1.882E-02	9.784E-03
7.115E-01	2.403E-02	2.602E-03	5.441E-03	8.323E-03	1.859E-02	9.747E-03
7.125E-01	2.373E-02	2.587E-03	5.376E-03	8.297E-03	1.835E-02	9.708E-03
7.135E-01	2.343E-02	2.572E-03	5.312E-03	8.269E-03	1.811E-02	9.670E-03
7.145E-01	2.313E-02	2.557E-03	5.248E-03	8.242E-03	1.788E-02	9.631E-03
7.155E-01	2.283E-02	2.543E-03	5.186E-03	8.215E-03	1.765E-02	9.592E-03
7.165E-01	2.254E-02	2.528E-03	5.124E-03	8.187E-03	1.742E-02	9.553E-03
7.175E-01	2.225E-02	2.513E-03	5.063E-03	8.159E-03	1.719E-02	9.513E-03
7.185E-01	2.196E-02	2.498E-03	5.003E-03	8.131E-03	1.696E-02	9.473E-03
7.195E-01	2.168E-02	2.483E-03	4.944E-03	8.102E-03	1.673E-02	9.433E-03
7.205E-01	2.139E-02	2.468E-03	4.885E-03	8.074E-03	1.651E-02	9.392E-03
7.215E-01	2.111E-02	2.453E-03	4.827E-03	8.045E-03	1.628E-02	9.351E-03
7.225E-01	2.083E-02	2.437E-03	4.769E-03	8.016E-03	1.606E-02	9.309E-03
7.235E-01	2.055E-02	2.421E-03	4.713E-03	7.986E-03	1.584E-02	9.267E-03
7.245E-01	2.027E-02	2.405E-03	4.656E-03	7.957E-03	1.561E-02	9.225E-03
7.255E-01	1.999E-02	2.389E-03	4.601E-03	7.927E-03	1.539E-02	9.181E-03
7.265E-01	1.972E-02	2.372E-03	4.546E-03	7.896E-03	1.517E-02	9.137E-03
7.275E-01	1.945E-02	2.355E-03	4.492E-03	7.865E-03	1.496E-02	9.093E-03
7.285E-01	1.918E-02	2.337E-03	4.439E-03	7.834E-03	1.474E-02	9.048E-03
7.295E-01	1.891E-02	2.319E-03	4.387E-03	7.802E-03	1.452E-02	9.002E-03
7.305E-01	1.864E-02	2.301E-03	4.336E-03	7.771E-03	1.431E-02	8.956E-03
7.315E-01	1.838E-02	2.283E-03	4.285E-03	7.738E-03	1.409E-02	8.910E-03
7.325E-01	1.811E-02	2.265E-03	4.235E-03	7.706E-03	1.388E-02	8.863E-03
7.335E-01	1.785E-02	2.247E-03	4.185E-03	7.673E-03	1.367E-02	8.815E-03
7.345E-01	1.760E-02	2.228E-03	4.136E-03	7.640E-03	1.346E-02	8.768E-03
7.355E-01	1.734E-02	2.210E-03	4.088E-03	7.607E-03	1.325E-02	8.720E-03
7.365E-01	1.708E-02	2.192E-03	4.040E-03	7.574E-03	1.304E-02	8.672E-03
7.375E-01	1.683E-02	2.175E-03	3.993E-03	7.541E-03	1.284E-02	8.624E-03
7.385E-01	1.658E-02	2.157E-03	3.946E-03	7.507E-03	1.263E-02	8.575E-03
7.395E-01	1.633E-02	2.140E-03	3.900E-03	7.474E-03	1.243E-02	8.527E-03
7.405E-01	1.609E-02	2.123E-03	3.854E-03	7.440E-03	1.223E-02	8.478E-03
7.415E-01	1.584E-02	2.106E-03	3.809E-03	7.406E-03	1.203E-02	8.430E-03
7.425E-01	1.560E-02	2.090E-03	3.764E-03	7.373E-03	1.183E-02	8.381E-03
7.435E-01	1.536E-02	2.074E-03	3.720E-03	7.339E-03	1.164E-02	8.333E-03
7.445E-01	1.512E-02	2.059E-03	3.676E-03	7.305E-03	1.144E-02	8.284E-03
7.455E-01	1.488E-02	2.043E-03	3.633E-03	7.270E-03	1.125E-02	8.235E-03
7.465E-01	1.465E-02	2.028E-03	3.591E-03	7.236E-03	1.106E-02	8.185E-03
7.475E-01	1.442E-02	2.012E-03	3.549E-03	7.201E-03	1.087E-02	8.135E-03
7.485E-01	1.419E-02	1.998E-03	3.508E-03	7.166E-03	1.068E-02	8.086E-03
7.495E-01	1.396E-02	1.983E-03	3.468E-03	7.131E-03	1.049E-02	8.036E-03
7.505E-01	1.373E-02	1.970E-03	3.427E-03	7.096E-03	1.030E-02	7.986E-03
7.515E-01	1.351E-02	1.956E-03	3.388E-03	7.061E-03	1.012E-02	7.936E-03
7.525E-01	1.328E-02	1.944E-03	3.349E-03	7.026E-03	9.934E-03	7.886E-03
7.535E-01	1.306E-02	1.932E-03	3.310E-03	6.991E-03	9.752E-03	7.837E-03
7.545E-01	1.284E-02	1.920E-03	3.272E-03	6.956E-03	9.572E-03	7.787E-03
7.555E-01	1.263E-02	1.909E-03	3.233E-03	6.920E-03	9.394E-03	7.737E-03
7.565E-01	1.241E-02	1.899E-03	3.196E-03	6.885E-03	9.218E-03	7.688E-03
7.575E-01	1.220E-02	1.889E-03	3.158E-03	6.850E-03	9.044E-03	7.638E-03
7.585E-01	1.199E-02	1.880E-03	3.121E-03	6.815E-03	8.871E-03	7.589E-03
7.595E-01	1.178E-02	1.871E-03	3.084E-03	6.780E-03	8.701E-03	7.540E-03
7.605E-01	1.158E-02	1.863E-03	3.047E-03	6.745E-03	8.533E-03	7.490E-03
7.615E-01	1.138E-02	1.855E-03	3.010E-03	6.709E-03	8.367E-03	7.441E-03
7.625E-01	1.118E-02	1.848E-03	2.974E-03	6.674E-03	8.203E-03	7.392E-03
7.635E-01	1.098E-02	1.841E-03	2.938E-03	6.639E-03	8.041E-03	7.343E-03
7.645E-01	1.078E-02	1.835E-03	2.902E-03	6.603E-03	7.880E-03	7.294E-03
7.655E-01	1.059E-02	1.829E-03	2.867E-03	6.568E-03	7.722E-03	7.245E-03
7.665E-01	1.040E-02	1.824E-03	2.832E-03	6.532E-03	7.565E-03	7.196E-03
7.675E-01	1.021E-02	1.819E-03	2.797E-03	6.496E-03	7.410E-03	7.147E-03
7.685E-01	1.002E-02	1.815E-03	2.763E-03	6.460E-03	7.257E-03	7.098E-03
7.695E-01	9.834E-03	1.812E-03	2.729E-03	6.425E-03	7.106E-03	7.049E-03
7.705E-01	9.651E-03	1.809E-03	2.695E-03	6.389E-03	6.956E-03	7.001E-03
7.715E-01	9.469E-03	1.807E-03	2.661E-03	6.353E-03	6.808E-03	6.953E-03
7.725E-01	9.290E-03	1.806E-03	2.628E-03	6.318E-03	6.662E-03	6.906E-03
7.735E-01	9.113E-03	1.805E-03	2.595E-03	6.282E-03	6.518E-03	6.859E-03
7.745E-01	8.938E-03	1.805E-03	2.562E-03	6.247E-03	6.376E-03	6.812E-03
7.755E-01	8.764E-03	1.806E-03	2.529E-03	6.212E-03	6.235E-03	6.766E-03
7.765E-01	8.593E-03	1.808E-03	2.497E-03	6.177E-03	6.096E-03	6.721E-03
7.775E-01	8.424E-03	1.810E-03	2.464E-03	6.142E-03	5.959E-03	6.676E-03
7.785E-01	8.256E-03	1.812E-03	2.432E-03	6.108E-03	5.824E-03	6.631E-03
7.795E-01	8.090E-03	1.815E-03	2.400E-03	6.073E-03	5.690E-03	6.587E-03
7.805E-01	7.927E-03	1.819E-03	2.368E-03	6.039E-03	5.559E-03	6.543E-03
7.815E-01	7.765E-03	1.823E-03	2.337E-03	6.005E-03	5.428E-03	6.500E-03
7.825E-01	7.606E-03	1.829E-03	2.306E-03	5.971E-03	5.300E-03	6.457E-03
7.835E-01	7.448E-03	1.835E-03	2.275E-03	5.937E-03	5.173E-03	6.415E-03
7.845E-01	7.293E-03	1.841E-03	2.244E-03	5.903E-03	5.049E-03	6.374E-03
7.855E-01	7.139E-03	1.849E-03	2.214E-03	5.869E-03	4.925E-03	6.333E-03
7.865E-01	6.988E-03	1.857E-03	2.184E-03	5.835E-03	4.804E-03	6.292E-03
7.875E-01	6.838E-03	1.866E-03	2.154E-03	5.801E-03	4.684E-03	6.253E-03
7.885E-01	6.690E-03	1.875E-03	2.124E-03	5.768E-03	4.566E-03	6.214E-03
7.895E-01	6.544E-03	1.885E-03	2.094E-03	5.735E-03	4.450E-03	6.175E-03
7.905E-01	6.400E-03	1.895E-03	2.065E-03	5.702E-03	4.336E-03	6.137E-03
7.915E-01	6.258E-03	1.905E-03	2.035E-03	5.669E-03	4.223E-03	6.099E-03
7.925E-01	6.118E-03	1.916E-03	2.006E-03	5.637E-03	4.112E-03	6.062E-03
7.935E-01	5.979E-03	1.926E-03	1.976E-03	5.604E-03	4.003E-03	6.024E-03
7.945E-01	5.842E-03	1.936E-03	1.947E-03	5.572E-03	3.895E-03	5.987E-03
7.955E-01	5.707E-03	1.946E-03	1.918E-03	5.540E-03	3.789E-03	5.950E-03
7.965E-01	5.574E-03	1.956E-03	1.888E-03	5.508E-03	3.685E-03	5.913E-03
7.975E-01	5.442E-03	1.965E-03	1.859E-03	5.476E-03	3.583E-03	5.875E-03
7.985E-01	5.312E-03	1.974E-03	1.829E-03	5.445E-03	3.483E-03	5.837E-03
7.995E-01	5.184E-03	1.982E-03	1.800E-03	5.413E-03	3.384E-03	5.799E-03
8.005E-01	5.057E-03	1.991E-03	1.770E-03	5.381E-03	3.287E-03	5.760E-03
8.015E-01	4.933E-03	1.999E-03	1.741E-03	5.350E-03	3.192E-03	5.721E-03
8.025E-01	4.810E-03	2.006E-03	1.711E-03	5.318E-03	3.099E-03	5.682E-03
8.035E-01	4.689E-03	2.014E-03	1.682E-03	5.287E-03	3.007E-03	5.642E-03
8.045E-01	4.570E-03	2.022E-03	1.652E-03	5.255E-03	2.918E-03	5.602E-03
8.055E-01	4.453E-03	2.029E-03	1.623E-03	5.224E-03	2.830E-03	5.563E-03
8.065E-01	4.337E-03	2.037E-03	1.594E-03	5.193E-03	2.743E-03	5.523E-03
8.075E-01	4.223E-03	2.045E-03	1.565E-03	5.161E-03	2.658E-03	5.483E-03
8.085E-01	4.111E-03	2.052E-03	1.536E-03	5.130E-03	2.575E-03	5.443E-03
8.095E-01	4.000E-03	2.060E-03	1.507E-03	5.100E-03	2.494E-03	5.403E-03
8.105E-01	3.891E-03	2.068E-03	1.478E-03	5.069E-03	2.414E-03	5.363E-03
8.115E-01	3.784E-03	2.076E-03	1.449E-03	5.038E-03	2.335E-03	5.323E-03
8.125E-01	3.678E-03	2.084E-03	1.420E-03	5.008E-03	2.258E-03	5.284E-03
8.135E-01	3.575E-03	2.092E-03	1.392E-03	4.977E-03	2.183E-03	5.245E-03
8.145E-01	3.472E-03	2.100E-03	1.364E-03	4.947E-03	2.109E-03	5.206E-03
8.155E-01	3.372E-03	2.108E-03	1.336E-03	4.917E-03	2.036E-03	5.167E-03
8.165E-01	3.273E-03	2.116E-03	1.308E-03	4.887E-03	1.965E-03	5.129E-03
8.175E-01	3.175E-03	2.124E-03	1.280E-03	4.858E-03	1.895E-03	5.090E-03
8.185E-01	3.079E-03	2.132E-03	1.252E-03	4.828E-03	1.827E-03	5.051E-03
8.195E-01	2.985E-03	2.141E-03	1.224E-03	4.799E-03	1.761E-03	5.012E-03
8.205E-01	2.893E-03	2.149E-03	1.197E-03	4.769E-03	1.696E-03	4.973E-03
8.215E-01	2.802E-03	2.158E-03	1.169E-03	4.740E-03	1.633E-03	4.934E-03
8.225E-01	2.713E-03	2.167E-03	1.142E-03	4.711E-03	1.571E-03	4.896E-03
8.235E-01	2.626E-03	2.177E-03	1.114E-03	4.682E-03	1.511E-03	4.857E-03
8.245E-01	2.540E-03	2.186E-03	1.087E-03	4.654E-03	1.453E-03	4.819E-03
8.255E-01	2.456E-03	2.195E-03	1.060E-03	4.625E-03	1.395E-03	4.781E-03
8.265E-01	2.373E-03	2.205E-03	1.033E-03	4.597E-03	1.340E-03	4.743E-03
8.275E-01	2.292E-03	2.214E-03	1.007E-03	4.569E-03	1.285E-03	4.705E-03
8.285E-01	2.213E-03	2.223E-03	9.804E-04	4.541E-03	1.232E-03	4.668E-03
8.295E-01	2.135E-03	2.232E-03	9.543E-04	4.512E-03	1.180E-03	4.631E-03
8.305E-01	2.059E-03	2.241E-03	9.285E-04	4.484E-03	1.130E-03	4.594E-03
8.315E-01	1.984E-03	2.249E-03	9.029E-04	4.456E-03	1.081E-03	4.557E-03
8.325E-01	1.911E-03	2.257E-03	8.777E-04	4.428E-03	1.033E-03	4.520E-03
8.335E-01	1.840E-03	2.264E-03	8.528E-04	4.399E-03	9.868E-04	4.482E-03
8.345E-01	1.770E-03	2.270E-03	8.283E-04	4.370E-03	9.414E-04	4.445E-03
8.355E-01	1.702E-03	2.275E-03	8.040E-04	4.341E-03	8.975E-04	4.407E-03
8.365E-01	1.635E-03	2.280E-03	7.800E-04	4.311E-03	8.551E-04	4.368E-03
8.375E-01	1.571E-03	2.283E-03	7.562E-04	4.282E-03	8.143E-04	4.329E-03
8.385E-01	1.508E-03	2.287E-03	7.326E-04	4.251E-03	7.750E-04	4.289E-03
8.395E-01	1.446E-03	2.289E-03	7.092E-04	4.221E-03	7.372E-04	4.249E-03
8.405E-01	1.387E-03	2.291E-03	6.860E-04	4.191E-03	7.007E-04	4.208E-03
8.415E-01	1.329E-03	2.293E-03	6.631E-04	4.160E-03	6.656E-04	4.166E-03
8.425E-01	1.272E-03	2.294E-03	6.404E-04	4.129E-03	6.318E-04	4.124E-03
8.435E-01	1.217E-03	2.294E-03	6.180E-04	4.098E-03	5.991E-04	4.081E-03
8.445E-01	1.164E-03	2.294E-03	5.959E-04	4.067E-03	5.677E-04	4.038E-03
8.455E-01	1.111E-03	2.294E-03	5.741E-04	4.035E-03	5.373E-04	3.995E-03
8.465E-01	1.061E-03	2.293E-03	5.526E-04	4.004E-03	5.080E-04	3.951E-03
8.475E-01	1.011E-03	2.292E-03	5.314E-04	3.973E-03	4.797E-04	3.907E-03
8.485E-01	9.628E-04	2.290E-03	5.105E-04	3.941E-03	4.524E-04	3.863E-03
8.495E-01	9.158E-04	2.288E-03	4.899E-04	3.909E-03	4.259E-04	3.819E-03
