NNPDF30_nnlo_as_0118	 3.2
x	 x*uv	 dx*uv	 x*dv	 dx*dv	 x*(uv-dv)	 dx*(uv-dv)
5.635E-01	1.518E-01	5.282E-03	4.680E-02	1.374E-02	1.050E-01	1.622E-02
5.645E-01	1.506E-01	5.280E-03	4.651E-02	1.381E-02	1.041E-01	1.631E-02
5.655E-01	1.494E-01	5.280E-03	4.623E-02	1.388E-02	1.032E-01	1.639E-02
5.665E-01	1.483E-01	5.281E-03	4.594E-02	1.395E-02	1.023E-01	1.648E-02
5.675E-01	1.471E-01	5.283E-03	4.566E-02	1.402E-02	1.015E-01	1.657E-02
5.685E-01	1.460E-01	5.287E-03	4.538E-02	1.409E-02	1.006E-01	1.666E-02
5.695E-01	1.448E-01	5.292E-03	4.510E-02	1.416E-02	9.970E-02	1.676E-02
5.705E-01	1.437E-01	5.298E-03	4.482E-02	1.423E-02	9.883E-02	1.685E-02
5.715E-01	1.425E-01	5.305E-03	4.455E-02	1.430E-02	9.797E-02	1.694E-02
5.725E-01	1.414E-01	5.312E-03	4.427E-02	1.437E-02	9.711E-02	1.704E-02
5.735E-01	1.403E-01	5.320E-03	4.400E-02	1.444E-02	9.625E-02	1.713E-02
5.745E-01	1.391E-01	5.328E-03	4.373E-02	1.451E-02	9.540E-02	1.722E-02
5.755E-01	1.380E-01	5.336E-03	4.346E-02	1.458E-02	9.456E-02	1.731E-02
5.765E-01	1.369E-01	5.344E-03	4.318E-02	1.464E-02	9.372E-02	1.740E-02
5.775E-01	1.358E-01	5.351E-03	4.291E-02	1.471E-02	9.289E-02	1.749E-02
5.785E-01	1.347E-01	5.358E-03	4.264E-02	1.477E-02	9.206E-02	1.758E-02
5.795E-01	1.336E-01	5.365E-03	4.237E-02	1.483E-02	9.124E-02	1.766E-02
5.805E-01	1.325E-01	5.371E-03	4.211E-02	1.489E-02	9.042E-02	1.775E-02
5.815E-01	1.315E-01	5.377E-03	4.184E-02	1.495E-02	8.961E-02	1.783E-02
5.825E-01	1.304E-01	5.383E-03	4.158E-02	1.501E-02	8.880E-02	1.792E-02
5.835E-01	1.293E-01	5.389E-03	4.131E-02	1.507E-02	8.800E-02	1.800E-02
5.845E-01	1.282E-01	5.395E-03	4.105E-02	1.513E-02	8.720E-02	1.808E-02
5.855E-01	1.272E-01	5.401E-03	4.079E-02	1.519E-02	8.640E-02	1.816E-02
5.865E-01	1.261E-01	5.407E-03	4.053E-02	1.524E-02	8.561E-02	1.824E-02
5.875E-01	1.251E-01	5.413E-03	4.027E-02	1.530E-02	8.482E-02	1.832E-02
5.885E-01	1.241E-01	5.418E-03	4.001E-02	1.535E-02	8.404E-02	1.839E-02
5.895E-01	1.230E-01	5.424E-03	3.976E-02	1.540E-02	8.327E-02	1.847E-02
5.905E-01	1.220E-01	5.430E-03	3.950E-02	1.545E-02	8.249E-02	1.854E-02
5.915E-01	1.210E-01	5.435E-03	3.925E-02	1.550E-02	8.173E-02	1.861E-02
5.925E-01	1.200E-01	5.441E-03	3.899E-02	1.555E-02	8.097E-02	1.868E-02
5.935E-01	1.189E-01	5.446E-03	3.874E-02	1.560E-02	8.021E-02	1.875E-02
5.945E-01	1.179E-01	5.451E-03	3.849E-02	1.565E-02	7.946E-02	1.882E-02
5.955E-01	1.169E-01	5.456E-03	3.824E-02	1.569E-02	7.871E-02	1.888E-02
5.965E-01	1.160E-01	5.461E-03	3.799E-02	1.574E-02	7.797E-02	1.894E-02
5.975E-01	1.150E-01	5.466E-03	3.774E-02	1.578E-02	7.723E-02	1.900E-02
5.985E-01	1.140E-01	5.471E-03	3.749E-02	1.582E-02	7.650E-02	1.906E-02
5.995E-01	1.130E-01	5.477E-03	3.725E-02	1.586E-02	7.577E-02	1.913E-02
6.005E-01	1.120E-01	5.483E-03	3.700E-02	1.590E-02	7.504E-02	1.919E-02
6.015E-01	1.111E-01	5.489E-03	3.676E-02	1.594E-02	7.432E-02	1.924E-02
6.025E-01	1.101E-01	5.496E-03	3.652E-02	1.598E-02	7.360E-02	1.930E-02
6.035E-01	1.092E-01	5.502E-03	3.628E-02	1.602E-02	7.289E-02	1.936E-02
6.045E-01	1.082E-01	5.509E-03	3.604E-02	1.606E-02	7.219E-02	1.941E-02
6.055E-01	1.073E-01	5.515E-03	3.580E-02	1.609E-02	7.148E-02	1.946E-02
6.065E-01	1.063E-01	5.520E-03	3.556E-02	1.612E-02	7.079E-02	1.951E-02
6.075E-01	1.054E-01	5.525E-03	3.532E-02	1.616E-02	7.010E-02	1.956E-02
6.085E-01	1.045E-01	5.529E-03	3.508E-02	1.618E-02	6.941E-02	1.960E-02
6.095E-01	1.036E-01	5.531E-03	3.485E-02	1.621E-02	6.874E-02	1.964E-02
6.105E-01	1.027E-01	5.532E-03	3.461E-02	1.624E-02	6.806E-02	1.967E-02
6.115E-01	1.018E-01	5.531E-03	3.437E-02	1.626E-02	6.740E-02	1.970E-02
6.125E-01	1.009E-01	5.528E-03	3.414E-02	1.628E-02	6.674E-02	1.973E-02
6.135E-01	9.999E-02	5.522E-03	3.390E-02	1.629E-02	6.609E-02	1.975E-02
6.145E-01	9.911E-02	5.514E-03	3.367E-02	1.630E-02	6.544E-02	1.976E-02
6.155E-01	9.824E-02	5.503E-03	3.343E-02	1.631E-02	6.481E-02	1.977E-02
6.165E-01	9.738E-02	5.490E-03	3.320E-02	1.632E-02	6.418E-02	1.977E-02
6.175E-01	9.652E-02	5.475E-03	3.297E-02	1.633E-02	6.355E-02	1.977E-02
6.185E-01	9.567E-02	5.458E-03	3.273E-02	1.633E-02	6.293E-02	1.977E-02
6.195E-01	9.482E-02	5.440E-03	3.250E-02	1.633E-02	6.232E-02	1.976E-02
6.205E-01	9.398E-02	5.420E-03	3.227E-02	1.633E-02	6.171E-02	1.975E-02
6.215E-01	9.315E-02	5.399E-03	3.204E-02	1.632E-02	6.111E-02	1.974E-02
6.225E-01	9.232E-02	5.377E-03	3.181E-02	1.632E-02	6.051E-02	1.972E-02
6.235E-01	9.150E-02	5.354E-03	3.158E-02	1.631E-02	5.993E-02	1.970E-02
6.245E-01	9.069E-02	5.331E-03	3.135E-02	1.630E-02	5.934E-02	1.968E-02
6.255E-01	8.988E-02	5.307E-03	3.112E-02	1.629E-02	5.876E-02	1.965E-02
6.265E-01	8.908E-02	5.283E-03	3.089E-02	1.628E-02	5.819E-02	1.963E-02
6.275E-01	8.829E-02	5.259E-03	3.066E-02	1.627E-02	5.762E-02	1.960E-02
6.285E-01	8.749E-02	5.236E-03	3.044E-02	1.625E-02	5.706E-02	1.958E-02
6.295E-01	8.671E-02	5.212E-03	3.021E-02	1.624E-02	5.650E-02	1.955E-02
6.305E-01	8.593E-02	5.189E-03	2.998E-02	1.622E-02	5.595E-02	1.952E-02
6.315E-01	8.516E-02	5.166E-03	2.976E-02	1.621E-02	5.540E-02	1.949E-02
6.325E-01	8.439E-02	5.144E-03	2.953E-02	1.619E-02	5.485E-02	1.946E-02
6.335E-01	8.363E-02	5.122E-03	2.931E-02	1.617E-02	5.432E-02	1.943E-02
6.345E-01	8.287E-02	5.099E-03	2.909E-02	1.615E-02	5.378E-02	1.939E-02
6.355E-01	8.212E-02	5.076E-03	2.886E-02	1.613E-02	5.326E-02	1.936E-02
6.365E-01	8.138E-02	5.054E-03	2.864E-02	1.611E-02	5.273E-02	1.932E-02
6.375E-01	8.064E-02	5.032E-03	2.842E-02	1.608E-02	5.222E-02	1.929E-02
6.385E-01	7.990E-02	5.010E-03	2.820E-02	1.606E-02	5.171E-02	1.925E-02
6.395E-01	7.918E-02	4.990E-03	2.798E-02	1.603E-02	5.120E-02	1.921E-02
6.405E-01	7.846E-02	4.970E-03	2.776E-02	1.601E-02	5.070E-02	1.917E-02
6.415E-01	7.774E-02	4.951E-03	2.754E-02	1.598E-02	5.020E-02	1.914E-02
6.425E-01	7.703E-02	4.934E-03	2.732E-02	1.595E-02	4.971E-02	1.910E-02
6.435E-01	7.633E-02	4.917E-03	2.710E-02	1.592E-02	4.923E-02	1.906E-02
6.445E-01	7.562E-02	4.902E-03	2.688E-02	1.589E-02	4.874E-02	1.902E-02
6.455E-01	7.493E-02	4.887E-03	2.666E-02	1.586E-02	4.827E-02	1.898E-02
6.465E-01	7.424E-02	4.872E-03	2.644E-02	1.583E-02	4.779E-02	1.894E-02
6.475E-01	7.355E-02	4.858E-03	2.623E-02	1.580E-02	4.732E-02	1.889E-02
6.485E-01	7.287E-02	4.844E-03	2.601E-02	1.576E-02	4.686E-02	1.885E-02
6.495E-01	7.219E-02	4.830E-03	2.579E-02	1.572E-02	4.639E-02	1.880E-02
6.505E-01	7.151E-02	4.815E-03	2.558E-02	1.568E-02	4.594E-02	1.875E-02
6.515E-01	7.084E-02	4.799E-03	2.536E-02	1.564E-02	4.548E-02	1.870E-02
6.525E-01	7.018E-02	4.783E-03	2.514E-02	1.560E-02	4.503E-02	1.865E-02
6.535E-01	6.951E-02	4.765E-03	2.493E-02	1.555E-02	4.459E-02	1.859E-02
6.545E-01	6.886E-02	4.747E-03	2.471E-02	1.550E-02	4.414E-02	1.852E-02
6.555E-01	6.820E-02	4.728E-03	2.450E-02	1.545E-02	4.371E-02	1.846E-02
6.565E-01	6.756E-02	4.708E-03	2.428E-02	1.540E-02	4.328E-02	1.839E-02
6.575E-01	6.691E-02	4.687E-03	2.406E-02	1.534E-02	4.285E-02	1.831E-02
6.585E-01	6.627E-02	4.666E-03	2.385E-02	1.529E-02	4.242E-02	1.824E-02
6.595E-01	6.564E-02	4.644E-03	2.364E-02	1.523E-02	4.200E-02	1.816E-02
6.605E-01	6.501E-02	4.622E-03	2.342E-02	1.517E-02	4.159E-02	1.808E-02
6.615E-01	6.438E-02	4.600E-03	2.321E-02	1.511E-02	4.118E-02	1.800E-02
6.625E-01	6.376E-02	4.577E-03	2.299E-02	1.505E-02	4.077E-02	1.792E-02
6.635E-01	6.315E-02	4.555E-03	2.278E-02	1.498E-02	4.036E-02	1.784E-02
6.645E-01	6.253E-02	4.532E-03	2.257E-02	1.492E-02	3.996E-02	1.775E-02
6.655E-01	6.192E-02	4.510E-03	2.236E-02	1.485E-02	3.956E-02	1.767E-02
6.665E-01	6.132E-02	4.487E-03	2.215E-02	1.479E-02	3.917E-02	1.758E-02
6.675E-01	6.072E-02	4.465E-03	2.194E-02	1.472E-02	3.878E-02	1.750E-02
6.685E-01	6.012E-02	4.443E-03	2.173E-02	1.465E-02	3.839E-02	1.741E-02
6.695E-01	5.953E-02	4.422E-03	2.152E-02	1.459E-02	3.800E-02	1.732E-02
6.705E-01	5.894E-02	4.400E-03	2.132E-02	1.452E-02	3.762E-02	1.723E-02
6.715E-01	5.836E-02	4.378E-03	2.111E-02	1.445E-02	3.725E-02	1.714E-02
6.725E-01	5.778E-02	4.356E-03	2.090E-02	1.437E-02	3.687E-02	1.705E-02
6.735E-01	5.720E-02	4.333E-03	2.070E-02	1.430E-02	3.651E-02	1.695E-02
6.745E-01	5.663E-02	4.310E-03	2.049E-02	1.423E-02	3.614E-02	1.686E-02
6.755E-01	5.607E-02	4.288E-03	2.029E-02	1.415E-02	3.578E-02	1.676E-02
6.765E-01	5.550E-02	4.267E-03	2.008E-02	1.407E-02	3.542E-02	1.666E-02
6.775E-01	5.495E-02	4.246E-03	1.988E-02	1.400E-02	3.507E-02	1.656E-02
6.785E-01	5.439E-02	4.226E-03	1.967E-02	1.392E-02	3.472E-02	1.646E-02
6.795E-01	5.384E-02	4.207E-03	1.947E-02	1.384E-02	3.437E-02	1.637E-02
6.805E-01	5.329E-02	4.189E-03	1.927E-02	1.377E-02	3.402E-02	1.627E-02
6.815E-01	5.275E-02	4.172E-03	1.907E-02	1.369E-02	3.368E-02	1.618E-02
6.825E-01	5.221E-02	4.156E-03	1.887E-02	1.362E-02	3.334E-02	1.608E-02
6.835E-01	5.167E-02	4.141E-03	1.868E-02	1.354E-02	3.300E-02	1.599E-02
6.845E-01	5.114E-02	4.126E-03	1.848E-02	1.347E-02	3.266E-02	1.590E-02
6.855E-01	5.061E-02	4.113E-03	1.829E-02	1.340E-02	3.233E-02	1.582E-02
6.865E-01	5.009E-02	4.101E-03	1.809E-02	1.333E-02	3.199E-02	1.573E-02
6.875E-01	4.956E-02	4.089E-03	1.790E-02	1.326E-02	3.166E-02	1.565E-02
6.885E-01	4.904E-02	4.077E-03	1.771E-02	1.319E-02	3.133E-02	1.557E-02
6.895E-01	4.853E-02	4.066E-03	1.753E-02	1.312E-02	3.100E-02	1.549E-02
6.905E-01	4.801E-02	4.055E-03	1.734E-02	1.305E-02	3.067E-02	1.541E-02
6.915E-01	4.750E-02	4.044E-03	1.715E-02	1.298E-02	3.035E-02	1.533E-02
6.925E-01	4.700E-02	4.034E-03	1.697E-02	1.292E-02	3.003E-02	1.525E-02
6.935E-01	4.650E-02	4.023E-03	1.679E-02	1.285E-02	2.971E-02	1.517E-02
6.945E-01	4.600E-02	4.013E-03	1.661E-02	1.278E-02	2.939E-02	1.509E-02
6.955E-01	4.550E-02	4.004E-03	1.643E-02	1.271E-02	2.907E-02	1.502E-02
6.965E-01	4.501E-02	3.994E-03	1.625E-02	1.264E-02	2.876E-02	1.494E-02
6.975E-01	4.452E-02	3.985E-03	1.607E-02	1.258E-02	2.845E-02	1.486E-02
6.985E-01	4.403E-02	3.975E-03	1.589E-02	1.251E-02	2.814E-02	1.478E-02
6.995E-01	4.355E-02	3.966E-03	1.572E-02	1.244E-02	2.783E-02	1.471E-02
7.005E-01	4.307E-02	3.958E-03	1.554E-02	1.238E-02	2.753E-02	1.463E-02
7.015E-01	4.260E-02	3.949E-03	1.537E-02	1.231E-02	2.723E-02	1.456E-02
7.025E-01	4.213E-02	3.941E-03	1.520E-02	1.225E-02	2.692E-02	1.448E-02
7.035E-01	4.166E-02	3.933E-03	1.503E-02	1.218E-02	2.663E-02	1.441E-02
7.045E-01	4.119E-02	3.925E-03	1.486E-02	1.211E-02	2.633E-02	1.433E-02
7.055E-01	4.073E-02	3.917E-03	1.469E-02	1.205E-02	2.603E-02	1.426E-02
7.065E-01	4.027E-02	3.909E-03	1.453E-02	1.199E-02	2.574E-02	1.418E-02
7.075E-01	3.981E-02	3.901E-03	1.436E-02	1.192E-02	2.545E-02	1.411E-02
7.085E-01	3.936E-02	3.894E-03	1.420E-02	1.186E-02	2.516E-02	1.403E-02
7.095E-01	3.891E-02	3.887E-03	1.404E-02	1.179E-02	2.487E-02	1.396E-02
7.105E-01	3.846E-02	3.881E-03	1.388E-02	1.173E-02	2.459E-02	1.389E-02
7.115E-01	3.802E-02	3.874E-03	1.371E-02	1.166E-02	2.431E-02	1.381E-02
7.125E-01	3.758E-02	3.868E-03	1.356E-02	1.160E-02	2.403E-02	1.374E-02
7.135E-01	3.715E-02	3.862E-03	1.340E-02	1.153E-02	2.375E-02	1.366E-02
7.145E-01	3.671E-02	3.857E-03	1.324E-02	1.147E-02	2.347E-02	1.359E-02
7.155E-01	3.628E-02	3.852E-03	1.309E-02	1.141E-02	2.320E-02	1.352E-02
7.165E-01	3.585E-02	3.846E-03	1.293E-02	1.134E-02	2.292E-02	1.345E-02
7.175E-01	3.543E-02	3.841E-03	1.278E-02	1.128E-02	2.265E-02	1.337E-02
7.185E-01	3.501E-02	3.836E-03	1.263E-02	1.122E-02	2.238E-02	1.330E-02
7.195E-01	3.459E-02	3.831E-03	1.248E-02	1.116E-02	2.211E-02	1.323E-02
7.205E-01	3.417E-02	3.826E-03	1.233E-02	1.110E-02	2.185E-02	1.316E-02
7.215E-01	3.376E-02	3.820E-03	1.218E-02	1.104E-02	2.158E-02	1.309E-02
7.225E-01	3.335E-02	3.814E-03	1.204E-02	1.098E-02	2.132E-02	1.302E-02
7.235E-01	3.294E-02	3.808E-03	1.189E-02	1.092E-02	2.105E-02	1.295E-02
7.245E-01	3.254E-02	3.800E-03	1.175E-02	1.086E-02	2.079E-02	1.288E-02
7.255E-01	3.214E-02	3.792E-03	1.161E-02	1.081E-02	2.053E-02	1.281E-02
7.265E-01	3.174E-02	3.784E-03	1.147E-02	1.075E-02	2.027E-02	1.274E-02
7.275E-01	3.134E-02	3.775E-03	1.133E-02	1.069E-02	2.001E-02	1.268E-02
7.285E-01	3.094E-02	3.766E-03	1.119E-02	1.064E-02	1.975E-02	1.261E-02
7.295E-01	3.055E-02	3.756E-03	1.105E-02	1.058E-02	1.950E-02	1.254E-02
7.305E-01	3.016E-02	3.747E-03	1.092E-02	1.053E-02	1.924E-02	1.248E-02
7.315E-01	2.978E-02	3.736E-03	1.079E-02	1.047E-02	1.899E-02	1.241E-02
7.325E-01	2.939E-02	3.726E-03	1.065E-02	1.042E-02	1.874E-02	1.234E-02
7.335E-01	2.901E-02	3.715E-03	1.052E-02	1.037E-02	1.849E-02	1.228E-02
7.345E-01	2.863E-02	3.705E-03	1.039E-02	1.031E-02	1.824E-02	1.221E-02
7.355E-01	2.826E-02	3.694E-03	1.026E-02	1.026E-02	1.799E-02	1.215E-02
7.365E-01	2.788E-02	3.683E-03	1.014E-02	1.021E-02	1.775E-02	1.208E-02
7.375E-01	2.752E-02	3.672E-03	1.001E-02	1.016E-02	1.750E-02	1.202E-02
7.385E-01	2.715E-02	3.661E-03	9.886E-03	1.011E-02	1.726E-02	1.196E-02
7.395E-01	2.678E-02	3.650E-03	9.762E-03	1.006E-02	1.702E-02	1.190E-02
7.405E-01	2.642E-02	3.639E-03	9.639E-03	1.001E-02	1.678E-02	1.183E-02
7.415E-01	2.606E-02	3.628E-03	9.518E-03	9.958E-03	1.655E-02	1.177E-02
7.425E-01	2.571E-02	3.617E-03	9.397E-03	9.908E-03	1.631E-02	1.171E-02
7.435E-01	2.536E-02	3.606E-03	9.277E-03	9.859E-03	1.608E-02	1.165E-02
7.445E-01	2.500E-02	3.595E-03	9.159E-03	9.811E-03	1.585E-02	1.159E-02
7.455E-01	2.466E-02	3.584E-03	9.042E-03	9.763E-03	1.561E-02	1.153E-02
7.465E-01	2.431E-02	3.573E-03	8.927E-03	9.716E-03	1.538E-02	1.147E-02
7.475E-01	2.397E-02	3.562E-03	8.813E-03	9.670E-03	1.516E-02	1.141E-02
7.485E-01	2.363E-02	3.552E-03	8.700E-03	9.624E-03	1.493E-02	1.136E-02
7.495E-01	2.329E-02	3.541E-03	8.588E-03	9.579E-03	1.470E-02	1.130E-02
7.505E-01	2.296E-02	3.532E-03	8.478E-03	9.534E-03	1.448E-02	1.124E-02
7.515E-01	2.262E-02	3.522E-03	8.368E-03	9.490E-03	1.426E-02	1.119E-02
7.525E-01	2.230E-02	3.513E-03	8.259E-03	9.446E-03	1.404E-02	1.114E-02
7.535E-01	2.197E-02	3.504E-03	8.151E-03	9.402E-03	1.382E-02	1.108E-02
7.545E-01	2.165E-02	3.495E-03	8.044E-03	9.358E-03	1.360E-02	1.103E-02
7.555E-01	2.133E-02	3.486E-03	7.938E-03	9.314E-03	1.339E-02	1.097E-02
7.565E-01	2.101E-02	3.478E-03	7.832E-03	9.270E-03	1.318E-02	1.092E-02
7.575E-01	2.069E-02	3.469E-03	7.727E-03	9.225E-03	1.297E-02	1.087E-02
7.585E-01	2.038E-02	3.460E-03	7.623E-03	9.180E-03	1.276E-02	1.081E-02
7.595E-01	2.007E-02	3.451E-03	7.519E-03	9.135E-03	1.256E-02	1.076E-02
7.605E-01	1.977E-02	3.442E-03	7.415E-03	9.088E-03	1.235E-02	1.070E-02
7.615E-01	1.947E-02	3.432E-03	7.312E-03	9.041E-03	1.216E-02	1.064E-02
7.625E-01	1.917E-02	3.421E-03	7.209E-03	8.993E-03	1.196E-02	1.059E-02
7.635E-01	1.887E-02	3.410E-03	7.108E-03	8.945E-03	1.177E-02	1.053E-02
7.645E-01	1.858E-02	3.399E-03	7.006E-03	8.896E-03	1.157E-02	1.047E-02
7.655E-01	1.829E-02	3.387E-03	6.906E-03	8.847E-03	1.138E-02	1.041E-02
7.665E-01	1.800E-02	3.375E-03	6.806E-03	8.798E-03	1.120E-02	1.035E-02
7.675E-01	1.772E-02	3.362E-03	6.706E-03	8.748E-03	1.101E-02	1.029E-02
7.685E-01	1.744E-02	3.350E-03	6.608E-03	8.697E-03	1.083E-02	1.023E-02
7.695E-01	1.716E-02	3.337E-03	6.510E-03	8.647E-03	1.065E-02	1.017E-02
7.705E-01	1.688E-02	3.323E-03	6.413E-03	8.596E-03	1.047E-02	1.011E-02
7.715E-01	1.661E-02	3.310E-03	6.316E-03	8.545E-03	1.030E-02	1.005E-02
7.725E-01	1.634E-02	3.297E-03	6.220E-03	8.494E-03	1.012E-02	9.988E-03
7.735E-01	1.608E-02	3.283E-03	6.125E-03	8.442E-03	9.950E-03	9.926E-03
7.745E-01	1.581E-02	3.270E-03	6.031E-03	8.390E-03	9.780E-03	9.864E-03
7.755E-01	1.555E-02	3.257E-03	5.937E-03	8.339E-03	9.613E-03	9.802E-03
7.765E-01	1.529E-02	3.243E-03	5.844E-03	8.287E-03	9.447E-03	9.739E-03
7.775E-01	1.504E-02	3.230E-03	5.752E-03	8.235E-03	9.283E-03	9.676E-03
7.785E-01	1.478E-02	3.217E-03	5.660E-03	8.183E-03	9.122E-03	9.613E-03
7.795E-01	1.453E-02	3.204E-03	5.570E-03	8.132E-03	8.962E-03	9.550E-03
7.805E-01	1.428E-02	3.190E-03	5.480E-03	8.080E-03	8.804E-03	9.487E-03
7.815E-01	1.404E-02	3.177E-03	5.390E-03	8.027E-03	8.649E-03	9.422E-03
7.825E-01	1.380E-02	3.163E-03	5.301E-03	7.974E-03	8.496E-03	9.357E-03
7.835E-01	1.356E-02	3.150E-03	5.213E-03	7.920E-03	8.345E-03	9.291E-03
7.845E-01	1.332E-02	3.136E-03	5.125E-03	7.866E-03	8.197E-03	9.224E-03
7.855E-01	1.309E-02	3.123E-03	5.038E-03	7.812E-03	8.051E-03	9.157E-03
7.865E-01	1.286E-02	3.109E-03	4.951E-03	7.758E-03	7.906E-03	9.090E-03
7.875E-01	1.263E-02	3.097E-03	4.865E-03	7.704E-03	7.764E-03	9.023E-03
7.885E-01	1.240E-02	3.085E-03	4.781E-03	7.651E-03	7.624E-03	8.955E-03
7.895E-01	1.218E-02	3.073E-03	4.696E-03	7.597E-03	7.485E-03	8.889E-03
7.905E-01	1.196E-02	3.062E-03	4.613E-03	7.544E-03	7.348E-03	8.822E-03
7.915E-01	1.174E-02	3.051E-03	4.530E-03	7.492E-03	7.213E-03	8.756E-03
7.925E-01	1.153E-02	3.041E-03	4.449E-03	7.440E-03	7.079E-03	8.690E-03
7.935E-01	1.131E-02	3.031E-03	4.368E-03	7.388E-03	6.947E-03	8.625E-03
7.945E-01	1.110E-02	3.021E-03	4.288E-03	7.337E-03	6.816E-03	8.560E-03
7.955E-01	1.090E-02	3.012E-03	4.210E-03	7.286E-03	6.687E-03	8.496E-03
7.965E-01	1.069E-02	3.003E-03	4.132E-03	7.236E-03	6.559E-03	8.432E-03
7.975E-01	1.049E-02	2.994E-03	4.055E-03	7.187E-03	6.432E-03	8.369E-03
7.985E-01	1.029E-02	2.984E-03	3.979E-03	7.138E-03	6.306E-03	8.307E-03
7.995E-01	1.009E-02	2.975E-03	3.905E-03	7.089E-03	6.182E-03	8.244E-03
8.005E-01	9.891E-03	2.965E-03	3.831E-03	7.041E-03	6.060E-03	8.181E-03
8.015E-01	9.697E-03	2.955E-03	3.758E-03	6.992E-03	5.939E-03	8.118E-03
8.025E-01	9.505E-03	2.945E-03	3.685E-03	6.944E-03	5.820E-03	8.055E-03
8.035E-01	9.316E-03	2.935E-03	3.614E-03	6.896E-03	5.702E-03	7.993E-03
8.045E-01	9.130E-03	2.925E-03	3.544E-03	6.848E-03	5.586E-03	7.930E-03
8.055E-01	8.945E-03	2.914E-03	3.474E-03	6.800E-03	5.471E-03	7.867E-03
8.065E-01	8.764E-03	2.904E-03	3.406E-03	6.753E-03	5.358E-03	7.804E-03
8.075E-01	8.584E-03	2.893E-03	3.338E-03	6.706E-03	5.246E-03	7.742E-03
8.085E-01	8.407E-03	2.883E-03	3.271E-03	6.659E-03	5.136E-03	7.680E-03
8.095E-01	8.232E-03	2.873E-03	3.205E-03	6.612E-03	5.027E-03	7.618E-03
8.105E-01	8.060E-03	2.862E-03	3.140E-03	6.566E-03	4.920E-03	7.556E-03
8.115E-01	7.890E-03	2.852E-03	3.075E-03	6.520E-03	4.814E-03	7.495E-03
8.125E-01	7.722E-03	2.842E-03	3.012E-03	6.474E-03	4.710E-03	7.434E-03
8.135E-01	7.556E-03	2.832E-03	2.949E-03	6.429E-03	4.607E-03	7.373E-03
8.145E-01	7.393E-03	2.823E-03	2.887E-03	6.384E-03	4.506E-03	7.313E-03
8.155E-01	7.232E-03	2.813E-03	2.826E-03	6.339E-03	4.406E-03	7.254E-03
8.165E-01	7.073E-03	2.804E-03	2.766E-03	6.294E-03	4.307E-03	7.195E-03
8.175E-01	6.916E-03	2.795E-03	2.707E-03	6.250E-03	4.210E-03	7.136E-03
8.185E-01	6.762E-03	2.785E-03	2.648E-03	6.206E-03	4.113E-03	7.078E-03
8.195E-01	6.610E-03	2.776E-03	2.591E-03	6.163E-03	4.019E-03	7.020E-03
8.205E-01	6.460E-03	2.768E-03	2.534E-03	6.120E-03	3.925E-03	6.963E-03
8.215E-01	6.312E-03	2.760E-03	2.478E-03	6.077E-03	3.833E-03	6.907E-03
8.225E-01	6.166E-03	2.753E-03	2.423E-03	6.035E-03	3.743E-03	6.852E-03
8.235E-01	6.023E-03	2.746E-03	2.369E-03	5.994E-03	3.654E-03	6.798E-03
8.245E-01	5.882E-03	2.740E-03	2.315E-03	5.953E-03	3.566E-03	6.745E-03
8.255E-01	5.743E-03	2.734E-03	2.263E-03	5.913E-03	3.480E-03	6.693E-03
8.265E-01	5.606E-03	2.730E-03	2.211E-03	5.872E-03	3.395E-03	6.642E-03
8.275E-01	5.472E-03	2.726E-03	2.160E-03	5.833E-03	3.312E-03	6.592E-03
8.285E-01	5.341E-03	2.722E-03	2.110E-03	5.793E-03	3.230E-03	6.543E-03
8.295E-01	5.211E-03	2.719E-03	2.061E-03	5.754E-03	3.150E-03	6.495E-03
8.305E-01	5.084E-03	2.717E-03	2.013E-03	5.714E-03	3.072E-03	6.448E-03
8.315E-01	4.960E-03	2.714E-03	1.965E-03	5.675E-03	2.995E-03	6.401E-03
8.325E-01	4.838E-03	2.712E-03	1.918E-03	5.635E-03	2.919E-03	6.354E-03
8.335E-01	4.718E-03	2.709E-03	1.873E-03	5.595E-03	2.846E-03	6.308E-03
8.345E-01	4.601E-03	2.706E-03	1.828E-03	5.554E-03	2.774E-03	6.261E-03
8.355E-01	4.487E-03	2.702E-03	1.784E-03	5.513E-03	2.703E-03	6.214E-03
8.365E-01	4.375E-03	2.698E-03	1.740E-03	5.471E-03	2.634E-03	6.167E-03
8.375E-01	4.265E-03	2.693E-03	1.698E-03	5.429E-03	2.567E-03	6.119E-03
8.385E-01	4.159E-03	2.689E-03	1.657E-03	5.386E-03	2.502E-03	6.072E-03
8.395E-01	4.054E-03	2.683E-03	1.616E-03	5.343E-03	2.438E-03	6.024E-03
8.405E-01	3.952E-03	2.678E-03	1.576E-03	5.300E-03	2.376E-03	5.976E-03
8.415E-01	3.853E-03	2.672E-03	1.537E-03	5.256E-03	2.315E-03	5.927E-03
8.425E-01	3.755E-03	2.666E-03	1.499E-03	5.212E-03	2.256E-03	5.879E-03
8.435E-01	3.660E-03	2.660E-03	1.462E-03	5.167E-03	2.198E-03	5.830E-03
8.445E-01	3.567E-03	2.653E-03	1.425E-03	5.122E-03	2.142E-03	5.781E-03
8.455E-01	3.477E-03	2.646E-03	1.389E-03	5.077E-03	2.087E-03	5.731E-03
8.465E-01	3.388E-03	2.638E-03	1.354E-03	5.031E-03	2.034E-03	5.681E-03
