x	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
8.960849E-04	-1.730948E+00	-1.730948E+00	-1.730948E+00	-1.730948E+00	-1.730948E+00	-1.730948E+00	-1.730948E+00	-1.730888E+00	-1.730948E+00	-1.730888E+00	-1.730940E+00	-1.731057E+00	-1.730831E+00	-1.730891E+00	-1.730940E+00	-1.730948E+00	-1.730948E+00	-1.731166E+00	-1.730833E+00	-1.729939E+00	-1.731387E+00	-1.730334E+00	-1.732117E+00	-1.731278E+00	-1.730217E+00	-1.731335E+00	-1.729887E+00	-1.735455E+00	-1.725265E+00	-1.757049E+00	-1.712299E+00	-1.701449E+00	-1.748588E+00	-2.043189E+00	-1.039738E+00	-1.395937E+00	-2.015530E+00	-7.726499E-01	-2.805498E+00	-1.880779E+00	-1.512653E+00	-1.497398E+00	-1.947632E+00	-1.614367E+00	-1.837557E+00	-2.366435E+00	-1.046770E+00	-1.743216E+00	-1.719457E+00	-1.627211E+00	-1.915869E+00	
9.100124E-04	-1.721787E+00	-1.721787E+00	-1.721787E+00	-1.721787E+00	-1.721787E+00	-1.721787E+00	-1.721787E+00	-1.721719E+00	-1.721787E+00	-1.721719E+00	-1.721780E+00	-1.721894E+00	-1.721673E+00	-1.721721E+00	-1.721780E+00	-1.721787E+00	-1.721787E+00	-1.722002E+00	-1.721675E+00	-1.720778E+00	-1.722219E+00	-1.721175E+00	-1.722945E+00	-1.722111E+00	-1.721061E+00	-1.722177E+00	-1.720736E+00	-1.726261E+00	-1.716131E+00	-1.747754E+00	-1.703235E+00	-1.692435E+00	-1.739330E+00	-2.032372E+00	-1.034235E+00	-1.388546E+00	-2.004857E+00	-7.685580E-01	-2.790650E+00	-1.870817E+00	-1.504645E+00	-1.489471E+00	-1.937320E+00	-1.605807E+00	-1.827850E+00	-2.353359E+00	-1.041480E+00	-1.734062E+00	-1.710274E+00	-1.618617E+00	-1.905687E+00	
9.241563E-04	-1.712773E+00	-1.712773E+00	-1.712773E+00	-1.712773E+00	-1.712773E+00	-1.712773E+00	-1.712773E+00	-1.712697E+00	-1.712773E+00	-1.712697E+00	-1.712767E+00	-1.712879E+00	-1.712662E+00	-1.712700E+00	-1.712767E+00	-1.712773E+00	-1.712773E+00	-1.712985E+00	-1.712664E+00	-1.711764E+00	-1.713198E+00	-1.712163E+00	-1.713920E+00	-1.713093E+00	-1.712051E+00	-1.713166E+00	-1.711732E+00	-1.717215E+00	-1.707143E+00	-1.738608E+00	-1.694316E+00	-1.683567E+00	-1.730221E+00	-2.021730E+00	-1.028820E+00	-1.381273E+00	-1.994355E+00	-7.645320E-01	-2.776041E+00	-1.861016E+00	-1.496765E+00	-1.481672E+00	-1.927175E+00	-1.597384E+00	-1.818301E+00	-2.340453E+00	-1.036293E+00	-1.725062E+00	-1.701233E+00	-1.610162E+00	-1.895664E+00	
9.385201E-04	-1.703931E+00	-1.703931E+00	-1.703931E+00	-1.703931E+00	-1.703931E+00	-1.703931E+00	-1.703931E+00	-1.703847E+00	-1.703931E+00	-1.703847E+00	-1.703926E+00	-1.704035E+00	-1.703822E+00	-1.703850E+00	-1.703926E+00	-1.703931E+00	-1.703931E+00	-1.704139E+00	-1.703824E+00	-1.702922E+00	-1.704350E+00	-1.703322E+00	-1.705067E+00	-1.704246E+00	-1.703213E+00	-1.704326E+00	-1.702899E+00	-1.708341E+00	-1.698326E+00	-1.729636E+00	-1.685568E+00	-1.674868E+00	-1.721285E+00	-2.011290E+00	-1.023507E+00	-1.374138E+00	-1.984053E+00	-7.605825E-01	-2.761709E+00	-1.851401E+00	-1.489035E+00	-1.474022E+00	-1.917221E+00	-1.589120E+00	-1.808935E+00	-2.327743E+00	-1.031228E+00	-1.716240E+00	-1.692357E+00	-1.601871E+00	-1.885828E+00	
9.531071E-04	-1.695281E+00	-1.695281E+00	-1.695281E+00	-1.695281E+00	-1.695281E+00	-1.695281E+00	-1.695281E+00	-1.695192E+00	-1.695281E+00	-1.695192E+00	-1.695278E+00	-1.695384E+00	-1.695175E+00	-1.695194E+00	-1.695278E+00	-1.695281E+00	-1.695281E+00	-1.695487E+00	-1.695177E+00	-1.694273E+00	-1.695694E+00	-1.694675E+00	-1.696408E+00	-1.695592E+00	-1.694568E+00	-1.695679E+00	-1.694258E+00	-1.699662E+00	-1.689703E+00	-1.720859E+00	-1.677010E+00	-1.666360E+00	-1.712545E+00	-2.001079E+00	-1.018310E+00	-1.367159E+00	-1.973977E+00	-7.567194E-01	-2.747692E+00	-1.841997E+00	-1.481474E+00	-1.466539E+00	-1.907485E+00	-1.581034E+00	-1.799775E+00	-2.315253E+00	-1.026301E+00	-1.707620E+00	-1.683666E+00	-1.593763E+00	-1.876201E+00	
9.679208E-04	-1.686846E+00	-1.686846E+00	-1.686846E+00	-1.686846E+00	-1.686846E+00	-1.686846E+00	-1.686846E+00	-1.686751E+00	-1.686846E+00	-1.686751E+00	-1.686843E+00	-1.686947E+00	-1.686742E+00	-1.686753E+00	-1.686843E+00	-1.686846E+00	-1.686846E+00	-1.687049E+00	-1.686744E+00	-1.685839E+00	-1.687254E+00	-1.686241E+00	-1.687963E+00	-1.687152E+00	-1.686137E+00	-1.687245E+00	-1.685831E+00	-1.691198E+00	-1.681293E+00	-1.712299E+00	-1.668664E+00	-1.658062E+00	-1.704021E+00	-1.991121E+00	-1.013242E+00	-1.360353E+00	-1.964151E+00	-7.529519E-01	-2.734021E+00	-1.832827E+00	-1.474100E+00	-1.459242E+00	-1.897989E+00	-1.573146E+00	-1.790843E+00	-2.303004E+00	-1.021527E+00	-1.699224E+00	-1.675181E+00	-1.585859E+00	-1.866807E+00	
9.829648E-04	-1.678643E+00	-1.678643E+00	-1.678643E+00	-1.678643E+00	-1.678643E+00	-1.678643E+00	-1.678643E+00	-1.678545E+00	-1.678643E+00	-1.678545E+00	-1.678642E+00	-1.678744E+00	-1.678541E+00	-1.678546E+00	-1.678642E+00	-1.678643E+00	-1.678643E+00	-1.678844E+00	-1.678542E+00	-1.677639E+00	-1.679047E+00	-1.678040E+00	-1.679751E+00	-1.678946E+00	-1.677938E+00	-1.679043E+00	-1.677635E+00	-1.682969E+00	-1.673115E+00	-1.703975E+00	-1.660548E+00	-1.649995E+00	-1.695733E+00	-1.981438E+00	-1.008313E+00	-1.353734E+00	-1.954598E+00	-7.492887E-01	-2.720728E+00	-1.823910E+00	-1.466930E+00	-1.452147E+00	-1.888755E+00	-1.565474E+00	-1.782159E+00	-2.291019E+00	-1.016920E+00	-1.691072E+00	-1.666920E+00	-1.578177E+00	-1.857664E+00	
9.982426E-04	-1.670690E+00	-1.670690E+00	-1.670690E+00	-1.670690E+00	-1.670690E+00	-1.670690E+00	-1.670690E+00	-1.670590E+00	-1.670690E+00	-1.670590E+00	-1.670690E+00	-1.670790E+00	-1.670590E+00	-1.670591E+00	-1.670690E+00	-1.670690E+00	-1.670690E+00	-1.670890E+00	-1.670590E+00	-1.669690E+00	-1.671091E+00	-1.670090E+00	-1.671791E+00	-1.670991E+00	-1.669990E+00	-1.671090E+00	-1.669690E+00	-1.674993E+00	-1.665187E+00	-1.695904E+00	-1.652681E+00	-1.642175E+00	-1.687699E+00	-1.972051E+00	-1.003535E+00	-1.347318E+00	-1.945337E+00	-7.457375E-01	-2.707843E+00	-1.815268E+00	-1.459978E+00	-1.445270E+00	-1.879802E+00	-1.558033E+00	-1.773742E+00	-2.279316E+00	-1.012493E+00	-1.683182E+00	-1.658899E+00	-1.570733E+00	-1.848794E+00	
1.013758E-03	-1.662864E+00	-1.662864E+00	-1.662864E+00	-1.662864E+00	-1.662864E+00	-1.662864E+00	-1.662864E+00	-1.662764E+00	-1.662864E+00	-1.662764E+00	-1.662865E+00	-1.662964E+00	-1.662765E+00	-1.662762E+00	-1.662865E+00	-1.662864E+00	-1.662864E+00	-1.663063E+00	-1.662764E+00	-1.661868E+00	-1.663262E+00	-1.662266E+00	-1.663958E+00	-1.663162E+00	-1.662168E+00	-1.663263E+00	-1.661870E+00	-1.667144E+00	-1.657386E+00	-1.687960E+00	-1.644938E+00	-1.634481E+00	-1.679794E+00	-1.962814E+00	-9.988323E-01	-1.341004E+00	-1.936224E+00	-7.422431E-01	-2.695162E+00	-1.806763E+00	-1.453137E+00	-1.438502E+00	-1.870992E+00	-1.550710E+00	-1.765460E+00	-2.267767E+00	-1.008152E+00	-1.675424E+00	-1.651001E+00	-1.563409E+00	-1.840061E+00	
1.029514E-03	-1.654958E+00	-1.654958E+00	-1.654958E+00	-1.654958E+00	-1.654958E+00	-1.654958E+00	-1.654958E+00	-1.654857E+00	-1.654958E+00	-1.654857E+00	-1.654960E+00	-1.655057E+00	-1.654861E+00	-1.654855E+00	-1.654960E+00	-1.654958E+00	-1.654958E+00	-1.655157E+00	-1.654859E+00	-1.653967E+00	-1.655353E+00	-1.654363E+00	-1.656046E+00	-1.655254E+00	-1.654266E+00	-1.655357E+00	-1.653970E+00	-1.659216E+00	-1.649506E+00	-1.679936E+00	-1.637117E+00	-1.626709E+00	-1.671808E+00	-1.953483E+00	-9.940820E-01	-1.334626E+00	-1.927019E+00	-7.387133E-01	-2.682352E+00	-1.798172E+00	-1.446227E+00	-1.431666E+00	-1.862092E+00	-1.543313E+00	-1.757091E+00	-2.256156E+00	-1.003741E+00	-1.667578E+00	-1.643031E+00	-1.556009E+00	-1.831243E+00	
1.045516E-03	-1.646975E+00	-1.646975E+00	-1.646975E+00	-1.646975E+00	-1.646975E+00	-1.646975E+00	-1.646975E+00	-1.646875E+00	-1.646975E+00	-1.646875E+00	-1.646979E+00	-1.647074E+00	-1.646879E+00	-1.646871E+00	-1.646979E+00	-1.646975E+00	-1.646975E+00	-1.647173E+00	-1.646876E+00	-1.645988E+00	-1.647368E+00	-1.646383E+00	-1.648056E+00	-1.647269E+00	-1.646287E+00	-1.647373E+00	-1.645993E+00	-1.651211E+00	-1.641549E+00	-1.671834E+00	-1.629219E+00	-1.618861E+00	-1.663744E+00	-1.944061E+00	-9.892854E-01	-1.328186E+00	-1.917724E+00	-7.351492E-01	-2.669417E+00	-1.789498E+00	-1.439249E+00	-1.424762E+00	-1.853106E+00	-1.535846E+00	-1.748639E+00	-2.244483E+00	-9.992628E-01	-1.659649E+00	-1.634990E+00	-1.548535E+00	-1.822344E+00	
1.061766E-03	-1.638919E+00	-1.638919E+00	-1.638919E+00	-1.638919E+00	-1.638919E+00	-1.638919E+00	-1.638919E+00	-1.638820E+00	-1.638919E+00	-1.638820E+00	-1.638924E+00	-1.639018E+00	-1.638825E+00	-1.638815E+00	-1.638924E+00	-1.638919E+00	-1.638919E+00	-1.639117E+00	-1.638820E+00	-1.637938E+00	-1.639310E+00	-1.638330E+00	-1.639994E+00	-1.639211E+00	-1.638236E+00	-1.639316E+00	-1.637944E+00	-1.643134E+00	-1.633520E+00	-1.663657E+00	-1.621250E+00	-1.610942E+00	-1.655607E+00	-1.934553E+00	-9.844452E-01	-1.321687E+00	-1.908344E+00	-7.315530E-01	-2.656364E+00	-1.780745E+00	-1.432208E+00	-1.417796E+00	-1.844038E+00	-1.528312E+00	-1.740109E+00	-2.232750E+00	-9.947226E-01	-1.651641E+00	-1.626883E+00	-1.540991E+00	-1.813368E+00	
1.078268E-03	-1.630795E+00	-1.630795E+00	-1.630795E+00	-1.630795E+00	-1.630795E+00	-1.630795E+00	-1.630795E+00	-1.630697E+00	-1.630795E+00	-1.630697E+00	-1.630802E+00	-1.630894E+00	-1.630703E+00	-1.630690E+00	-1.630801E+00	-1.630795E+00	-1.630795E+00	-1.630993E+00	-1.630696E+00	-1.629820E+00	-1.631184E+00	-1.630209E+00	-1.631863E+00	-1.631085E+00	-1.630116E+00	-1.631190E+00	-1.629826E+00	-1.634988E+00	-1.625423E+00	-1.655411E+00	-1.613213E+00	-1.602956E+00	-1.647401E+00	-1.924965E+00	-9.795640E-01	-1.315134E+00	-1.898886E+00	-7.279264E-01	-2.643200E+00	-1.771918E+00	-1.425107E+00	-1.410771E+00	-1.834893E+00	-1.520716E+00	-1.731505E+00	-2.220960E+00	-9.901245E-01	-1.643559E+00	-1.618714E+00	-1.533382E+00	-1.804320E+00	
1.095027E-03	-1.622607E+00	-1.622607E+00	-1.622607E+00	-1.622607E+00	-1.622607E+00	-1.622607E+00	-1.622607E+00	-1.622510E+00	-1.622607E+00	-1.622510E+00	-1.622615E+00	-1.622706E+00	-1.622516E+00	-1.622502E+00	-1.622615E+00	-1.622607E+00	-1.622607E+00	-1.622805E+00	-1.622508E+00	-1.621638E+00	-1.622994E+00	-1.622024E+00	-1.623669E+00	-1.622896E+00	-1.621932E+00	-1.623001E+00	-1.621644E+00	-1.626778E+00	-1.617262E+00	-1.647100E+00	-1.605113E+00	-1.594908E+00	-1.639131E+00	-1.915302E+00	-9.746445E-01	-1.308529E+00	-1.889353E+00	-7.242713E-01	-2.629933E+00	-1.763021E+00	-1.417951E+00	-1.403690E+00	-1.825677E+00	-1.513061E+00	-1.722832E+00	-2.209115E+00	-9.854728E-01	-1.635408E+00	-1.610486E+00	-1.525711E+00	-1.795203E+00	
1.112047E-03	-1.614358E+00	-1.614358E+00	-1.614358E+00	-1.614358E+00	-1.614358E+00	-1.614358E+00	-1.614358E+00	-1.614264E+00	-1.614358E+00	-1.614264E+00	-1.614369E+00	-1.614458E+00	-1.614269E+00	-1.614254E+00	-1.614368E+00	-1.614359E+00	-1.614358E+00	-1.614557E+00	-1.614260E+00	-1.613396E+00	-1.614745E+00	-1.613779E+00	-1.615415E+00	-1.614646E+00	-1.613689E+00	-1.614751E+00	-1.613402E+00	-1.618509E+00	-1.609042E+00	-1.638728E+00	-1.596954E+00	-1.586801E+00	-1.630800E+00	-1.905567E+00	-9.696890E-01	-1.301875E+00	-1.879750E+00	-7.205897E-01	-2.616568E+00	-1.754060E+00	-1.410742E+00	-1.396558E+00	-1.816393E+00	-1.505350E+00	-1.714094E+00	-2.197217E+00	-9.807717E-01	-1.627192E+00	-1.602202E+00	-1.517983E+00	-1.786022E+00	
1.129331E-03	-1.606054E+00	-1.606054E+00	-1.606054E+00	-1.606054E+00	-1.606054E+00	-1.606054E+00	-1.606054E+00	-1.605962E+00	-1.606054E+00	-1.605962E+00	-1.606067E+00	-1.606154E+00	-1.605967E+00	-1.605950E+00	-1.606066E+00	-1.606055E+00	-1.606054E+00	-1.606253E+00	-1.605955E+00	-1.605098E+00	-1.606439E+00	-1.605478E+00	-1.607105E+00	-1.606340E+00	-1.605390E+00	-1.606445E+00	-1.605104E+00	-1.610183E+00	-1.600766E+00	-1.630299E+00	-1.588739E+00	-1.578639E+00	-1.622413E+00	-1.895767E+00	-9.646999E-01	-1.295177E+00	-1.870083E+00	-7.168832E-01	-2.603112E+00	-1.745038E+00	-1.403484E+00	-1.389377E+00	-1.807047E+00	-1.497589E+00	-1.705297E+00	-2.185267E+00	-9.760250E-01	-1.618917E+00	-1.593866E+00	-1.510202E+00	-1.776781E+00	
1.146883E-03	-1.597698E+00	-1.597698E+00	-1.597698E+00	-1.597698E+00	-1.597698E+00	-1.597698E+00	-1.597698E+00	-1.597608E+00	-1.597698E+00	-1.597608E+00	-1.597712E+00	-1.597798E+00	-1.597612E+00	-1.597595E+00	-1.597711E+00	-1.597699E+00	-1.597698E+00	-1.597897E+00	-1.597599E+00	-1.596749E+00	-1.598082E+00	-1.597125E+00	-1.598743E+00	-1.597983E+00	-1.597038E+00	-1.598087E+00	-1.596754E+00	-1.601806E+00	-1.592438E+00	-1.621817E+00	-1.580472E+00	-1.570426E+00	-1.613973E+00	-1.885905E+00	-9.596795E-01	-1.288437E+00	-1.860354E+00	-7.131535E-01	-2.589572E+00	-1.735960E+00	-1.396181E+00	-1.382151E+00	-1.797642E+00	-1.489779E+00	-1.696443E+00	-2.173269E+00	-9.712365E-01	-1.610586E+00	-1.585482E+00	-1.502370E+00	-1.767484E+00	
1.164709E-03	-1.589293E+00	-1.589293E+00	-1.589293E+00	-1.589293E+00	-1.589293E+00	-1.589293E+00	-1.589293E+00	-1.589206E+00	-1.589293E+00	-1.589206E+00	-1.589309E+00	-1.589394E+00	-1.589209E+00	-1.589191E+00	-1.589308E+00	-1.589295E+00	-1.589293E+00	-1.589493E+00	-1.589194E+00	-1.588351E+00	-1.589676E+00	-1.588724E+00	-1.590333E+00	-1.589577E+00	-1.588638E+00	-1.589681E+00	-1.588356E+00	-1.593380E+00	-1.584062E+00	-1.613286E+00	-1.572158E+00	-1.562166E+00	-1.605484E+00	-1.875987E+00	-9.546301E-01	-1.281657E+00	-1.850570E+00	-7.094022E-01	-2.575953E+00	-1.726829E+00	-1.388835E+00	-1.374883E+00	-1.788182E+00	-1.481924E+00	-1.687537E+00	-2.161223E+00	-9.664098E-01	-1.602203E+00	-1.577053E+00	-1.494493E+00	-1.758136E+00	
1.182812E-03	-1.580843E+00	-1.580843E+00	-1.580843E+00	-1.580843E+00	-1.580843E+00	-1.580843E+00	-1.580843E+00	-1.580759E+00	-1.580843E+00	-1.580759E+00	-1.580862E+00	-1.580944E+00	-1.580761E+00	-1.580743E+00	-1.580860E+00	-1.580845E+00	-1.580843E+00	-1.581044E+00	-1.580744E+00	-1.579909E+00	-1.581225E+00	-1.580278E+00	-1.581877E+00	-1.581126E+00	-1.580193E+00	-1.581229E+00	-1.579912E+00	-1.584909E+00	-1.575641E+00	-1.604709E+00	-1.563800E+00	-1.553861E+00	-1.596951E+00	-1.866015E+00	-9.495538E-01	-1.274842E+00	-1.840733E+00	-7.056311E-01	-2.562262E+00	-1.717650E+00	-1.381450E+00	-1.367576E+00	-1.778673E+00	-1.474029E+00	-1.678583E+00	-2.149133E+00	-9.615484E-01	-1.593774E+00	-1.568581E+00	-1.486573E+00	-1.748739E+00	
1.201196E-03	-1.572352E+00	-1.572352E+00	-1.572352E+00	-1.572352E+00	-1.572352E+00	-1.572352E+00	-1.572352E+00	-1.572271E+00	-1.572352E+00	-1.572271E+00	-1.572373E+00	-1.572454E+00	-1.572271E+00	-1.572253E+00	-1.572371E+00	-1.572355E+00	-1.572352E+00	-1.572553E+00	-1.572253E+00	-1.571425E+00	-1.572734E+00	-1.571791E+00	-1.573381E+00	-1.572634E+00	-1.571707E+00	-1.572736E+00	-1.571428E+00	-1.576397E+00	-1.567179E+00	-1.596091E+00	-1.555400E+00	-1.545516E+00	-1.588375E+00	-1.855994E+00	-9.444526E-01	-1.267993E+00	-1.830848E+00	-7.018415E-01	-2.548503E+00	-1.708426E+00	-1.374030E+00	-1.360233E+00	-1.769116E+00	-1.466095E+00	-1.669584E+00	-2.137001E+00	-9.566557E-01	-1.585300E+00	-1.560071E+00	-1.478613E+00	-1.739297E+00	
1.219865E-03	-1.563823E+00	-1.563823E+00	-1.563823E+00	-1.563823E+00	-1.563823E+00	-1.563823E+00	-1.563823E+00	-1.563745E+00	-1.563823E+00	-1.563745E+00	-1.563846E+00	-1.563925E+00	-1.563744E+00	-1.563725E+00	-1.563843E+00	-1.563826E+00	-1.563823E+00	-1.564025E+00	-1.563724E+00	-1.562904E+00	-1.564204E+00	-1.563265E+00	-1.564846E+00	-1.564104E+00	-1.563183E+00	-1.564205E+00	-1.562905E+00	-1.567847E+00	-1.558679E+00	-1.587433E+00	-1.546963E+00	-1.537134E+00	-1.579761E+00	-1.845929E+00	-9.393287E-01	-1.261114E+00	-1.820920E+00	-6.980349E-01	-2.534683E+00	-1.699161E+00	-1.366576E+00	-1.352858E+00	-1.759517E+00	-1.458125E+00	-1.660545E+00	-2.124828E+00	-9.517347E-01	-1.576787E+00	-1.551524E+00	-1.470617E+00	-1.729815E+00	
1.238825E-03	-1.555259E+00	-1.555259E+00	-1.555259E+00	-1.555259E+00	-1.555259E+00	-1.555259E+00	-1.555259E+00	-1.555185E+00	-1.555259E+00	-1.555185E+00	-1.555284E+00	-1.555362E+00	-1.555181E+00	-1.555163E+00	-1.555281E+00	-1.555262E+00	-1.555259E+00	-1.555462E+00	-1.555160E+00	-1.554347E+00	-1.555639E+00	-1.554705E+00	-1.556277E+00	-1.555540E+00	-1.554624E+00	-1.555639E+00	-1.554347E+00	-1.559263E+00	-1.550145E+00	-1.578740E+00	-1.538492E+00	-1.528718E+00	-1.571112E+00	-1.835823E+00	-9.341838E-01	-1.254206E+00	-1.810950E+00	-6.942129E-01	-2.520806E+00	-1.689858E+00	-1.359091E+00	-1.345452E+00	-1.749879E+00	-1.450124E+00	-1.651469E+00	-2.112616E+00	-9.467886E-01	-1.568237E+00	-1.542945E+00	-1.462589E+00	-1.720294E+00	
1.258080E-03	-1.546664E+00	-1.546664E+00	-1.546664E+00	-1.546664E+00	-1.546664E+00	-1.546664E+00	-1.546664E+00	-1.546592E+00	-1.546664E+00	-1.546592E+00	-1.546690E+00	-1.546767E+00	-1.546587E+00	-1.546569E+00	-1.546687E+00	-1.546667E+00	-1.546664E+00	-1.546867E+00	-1.546564E+00	-1.545759E+00	-1.547043E+00	-1.546113E+00	-1.547676E+00	-1.546943E+00	-1.546034E+00	-1.547041E+00	-1.545757E+00	-1.550646E+00	-1.541579E+00	-1.570015E+00	-1.529989E+00	-1.520271E+00	-1.562431E+00	-1.825679E+00	-9.290199E-01	-1.247273E+00	-1.800944E+00	-6.903768E-01	-2.506878E+00	-1.680520E+00	-1.351579E+00	-1.338019E+00	-1.740206E+00	-1.442093E+00	-1.642358E+00	-2.100368E+00	-9.418203E-01	-1.559655E+00	-1.534334E+00	-1.454530E+00	-1.710739E+00	
1.277633E-03	-1.538040E+00	-1.538040E+00	-1.538040E+00	-1.538040E+00	-1.538040E+00	-1.538040E+00	-1.538040E+00	-1.537972E+00	-1.538040E+00	-1.537972E+00	-1.538068E+00	-1.538143E+00	-1.537965E+00	-1.537947E+00	-1.538065E+00	-1.538043E+00	-1.538040E+00	-1.538243E+00	-1.537940E+00	-1.537143E+00	-1.538418E+00	-1.537493E+00	-1.539047E+00	-1.538318E+00	-1.537415E+00	-1.538415E+00	-1.537139E+00	-1.542001E+00	-1.532985E+00	-1.561261E+00	-1.521458E+00	-1.511796E+00	-1.553721E+00	-1.815502E+00	-9.238388E-01	-1.240317E+00	-1.790905E+00	-6.865279E-01	-2.492904E+00	-1.671152E+00	-1.344042E+00	-1.330562E+00	-1.730500E+00	-1.434036E+00	-1.633218E+00	-2.088086E+00	-9.368325E-01	-1.551043E+00	-1.525696E+00	-1.446444E+00	-1.701152E+00	
1.297491E-03	-1.529390E+00	-1.529390E+00	-1.529390E+00	-1.529390E+00	-1.529390E+00	-1.529390E+00	-1.529390E+00	-1.529325E+00	-1.529390E+00	-1.529325E+00	-1.529420E+00	-1.529494E+00	-1.529316E+00	-1.529299E+00	-1.529417E+00	-1.529393E+00	-1.529390E+00	-1.529594E+00	-1.529289E+00	-1.528501E+00	-1.529768E+00	-1.528847E+00	-1.530392E+00	-1.529668E+00	-1.528770E+00	-1.529762E+00	-1.528495E+00	-1.533331E+00	-1.524365E+00	-1.552481E+00	-1.512902E+00	-1.503295E+00	-1.544985E+00	-1.805294E+00	-9.186423E-01	-1.233341E+00	-1.780835E+00	-6.826675E-01	-2.478888E+00	-1.661756E+00	-1.336483E+00	-1.323082E+00	-1.720765E+00	-1.425955E+00	-1.624049E+00	-2.075771E+00	-9.318280E-01	-1.542405E+00	-1.517033E+00	-1.438334E+00	-1.691538E+00	
1.317657E-03	-1.520717E+00	-1.520717E+00	-1.520717E+00	-1.520717E+00	-1.520717E+00	-1.520717E+00	-1.520717E+00	-1.520656E+00	-1.520717E+00	-1.520656E+00	-1.520749E+00	-1.520821E+00	-1.520645E+00	-1.520628E+00	-1.520745E+00	-1.520721E+00	-1.520717E+00	-1.520922E+00	-1.520616E+00	-1.519836E+00	-1.521095E+00	-1.520178E+00	-1.521714E+00	-1.520994E+00	-1.520102E+00	-1.521087E+00	-1.519828E+00	-1.524637E+00	-1.515722E+00	-1.543677E+00	-1.504323E+00	-1.494772E+00	-1.536226E+00	-1.795059E+00	-9.134320E-01	-1.226346E+00	-1.770740E+00	-6.787969E-01	-2.464835E+00	-1.652334E+00	-1.328903E+00	-1.315582E+00	-1.711005E+00	-1.417853E+00	-1.614857E+00	-2.063426E+00	-9.268092E-01	-1.533744E+00	-1.508348E+00	-1.430202E+00	-1.681898E+00	
1.338137E-03	-1.512024E+00	-1.512024E+00	-1.512024E+00	-1.512024E+00	-1.512024E+00	-1.512024E+00	-1.512024E+00	-1.511967E+00	-1.512024E+00	-1.511967E+00	-1.512058E+00	-1.512129E+00	-1.511953E+00	-1.511937E+00	-1.512054E+00	-1.512028E+00	-1.512024E+00	-1.512229E+00	-1.511923E+00	-1.511151E+00	-1.512401E+00	-1.511488E+00	-1.513015E+00	-1.512300E+00	-1.511414E+00	-1.512392E+00	-1.511141E+00	-1.515923E+00	-1.507059E+00	-1.534853E+00	-1.495724E+00	-1.486229E+00	-1.527447E+00	-1.784800E+00	-9.082095E-01	-1.219334E+00	-1.760620E+00	-6.749173E-01	-2.450749E+00	-1.642891E+00	-1.321306E+00	-1.308065E+00	-1.701222E+00	-1.409731E+00	-1.605643E+00	-2.051052E+00	-9.217788E-01	-1.525063E+00	-1.499642E+00	-1.422052E+00	-1.672235E+00	
1.358935E-03	-1.503313E+00	-1.503313E+00	-1.503313E+00	-1.503313E+00	-1.503313E+00	-1.503313E+00	-1.503313E+00	-1.503260E+00	-1.503313E+00	-1.503260E+00	-1.503349E+00	-1.503418E+00	-1.503244E+00	-1.503228E+00	-1.503345E+00	-1.503317E+00	-1.503313E+00	-1.503520E+00	-1.503212E+00	-1.502448E+00	-1.503690E+00	-1.502782E+00	-1.504300E+00	-1.503589E+00	-1.502708E+00	-1.503678E+00	-1.502436E+00	-1.507192E+00	-1.498379E+00	-1.526011E+00	-1.487108E+00	-1.477669E+00	-1.518650E+00	-1.774521E+00	-9.029765E-01	-1.212309E+00	-1.750480E+00	-6.710297E-01	-2.436635E+00	-1.633429E+00	-1.313694E+00	-1.300532E+00	-1.691419E+00	-1.401594E+00	-1.596410E+00	-2.038652E+00	-9.167389E-01	-1.516365E+00	-1.490918E+00	-1.413885E+00	-1.662553E+00	
1.380057E-03	-1.494588E+00	-1.494588E+00	-1.494588E+00	-1.494588E+00	-1.494588E+00	-1.494588E+00	-1.494588E+00	-1.494538E+00	-1.494588E+00	-1.494538E+00	-1.494625E+00	-1.494693E+00	-1.494519E+00	-1.494505E+00	-1.494621E+00	-1.494592E+00	-1.494588E+00	-1.494795E+00	-1.494486E+00	-1.493730E+00	-1.494964E+00	-1.494060E+00	-1.495569E+00	-1.494863E+00	-1.493987E+00	-1.494950E+00	-1.493716E+00	-1.498446E+00	-1.489684E+00	-1.517154E+00	-1.478476E+00	-1.469095E+00	-1.509838E+00	-1.764224E+00	-8.977345E-01	-1.205271E+00	-1.740323E+00	-6.671355E-01	-2.422496E+00	-1.623951E+00	-1.306068E+00	-1.292987E+00	-1.681599E+00	-1.393442E+00	-1.587162E+00	-2.026228E+00	-9.116918E-01	-1.507652E+00	-1.482179E+00	-1.405704E+00	-1.652854E+00	
