x	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
2.112043E-05	-2.317260E+00	-2.317260E+00	-2.317260E+00	-2.317260E+00	-2.317260E+00	-2.317260E+00	-2.317260E+00	-2.317213E+00	-2.317263E+00	-2.317213E+00	-2.317307E+00	-2.317458E+00	-2.317158E+00	-2.317161E+00	-2.317309E+00	-2.317259E+00	-2.317260E+00	-2.317561E+00	-2.317108E+00	-2.315964E+00	-2.317906E+00	-2.316414E+00	-2.318806E+00	-2.317709E+00	-2.316360E+00	-2.317807E+00	-2.315865E+00	-2.323340E+00	-2.309683E+00	-2.352204E+00	-2.292287E+00	-2.277781E+00	-2.340938E+00	-2.735077E+00	-1.392178E+00	-1.868900E+00	-2.698089E+00	-1.034587E+00	-3.754943E+00	-2.517736E+00	-2.025116E+00	-2.003935E+00	-2.608154E+00	-2.165167E+00	-2.455943E+00	-3.303603E+00	-1.336084E+00	-2.313230E+00	-2.321541E+00	-2.172873E+00	-2.576524E+00	
2.144869E-05	-2.315032E+00	-2.315032E+00	-2.315032E+00	-2.315032E+00	-2.315032E+00	-2.315032E+00	-2.315032E+00	-2.314985E+00	-2.315035E+00	-2.314985E+00	-2.315077E+00	-2.315229E+00	-2.314929E+00	-2.314933E+00	-2.315081E+00	-2.315031E+00	-2.315032E+00	-2.315333E+00	-2.314879E+00	-2.313737E+00	-2.315677E+00	-2.314187E+00	-2.316576E+00	-2.315481E+00	-2.314132E+00	-2.315578E+00	-2.313638E+00	-2.321106E+00	-2.307462E+00	-2.349943E+00	-2.290082E+00	-2.275590E+00	-2.338687E+00	-2.732451E+00	-1.390839E+00	-1.867103E+00	-2.695498E+00	-1.033591E+00	-3.751330E+00	-2.515314E+00	-2.023168E+00	-2.002009E+00	-2.605645E+00	-2.163081E+00	-2.453585E+00	-3.300316E+00	-1.334848E+00	-2.311021E+00	-2.319293E+00	-2.170787E+00	-2.574038E+00	
2.178206E-05	-2.312720E+00	-2.312720E+00	-2.312720E+00	-2.312720E+00	-2.312720E+00	-2.312720E+00	-2.312720E+00	-2.312673E+00	-2.312724E+00	-2.312673E+00	-2.312763E+00	-2.312915E+00	-2.312616E+00	-2.312620E+00	-2.312767E+00	-2.312717E+00	-2.312720E+00	-2.313020E+00	-2.312565E+00	-2.311426E+00	-2.313363E+00	-2.311876E+00	-2.314262E+00	-2.313167E+00	-2.311818E+00	-2.313264E+00	-2.311327E+00	-2.318787E+00	-2.305157E+00	-2.347596E+00	-2.287794E+00	-2.273315E+00	-2.336351E+00	-2.729725E+00	-1.389449E+00	-1.865237E+00	-2.692808E+00	-1.032557E+00	-3.747579E+00	-2.512800E+00	-2.021146E+00	-2.000010E+00	-2.603040E+00	-2.160915E+00	-2.451137E+00	-3.296909E+00	-1.333564E+00	-2.308728E+00	-2.316961E+00	-2.168622E+00	-2.571458E+00	
2.212061E-05	-2.310323E+00	-2.310323E+00	-2.310323E+00	-2.310323E+00	-2.310323E+00	-2.310323E+00	-2.310323E+00	-2.310277E+00	-2.310328E+00	-2.310277E+00	-2.310364E+00	-2.310517E+00	-2.310218E+00	-2.310224E+00	-2.310370E+00	-2.310320E+00	-2.310323E+00	-2.310623E+00	-2.310167E+00	-2.309031E+00	-2.310964E+00	-2.309480E+00	-2.311863E+00	-2.310769E+00	-2.309421E+00	-2.310867E+00	-2.308931E+00	-2.316383E+00	-2.302768E+00	-2.345164E+00	-2.285422E+00	-2.270958E+00	-2.333930E+00	-2.726901E+00	-1.388008E+00	-1.863304E+00	-2.690021E+00	-1.031486E+00	-3.743693E+00	-2.510195E+00	-2.019051E+00	-1.997938E+00	-2.600342E+00	-2.158671E+00	-2.448600E+00	-3.293384E+00	-1.332230E+00	-2.306351E+00	-2.314544E+00	-2.166378E+00	-2.568784E+00	
2.246442E-05	-2.307843E+00	-2.307843E+00	-2.307843E+00	-2.307843E+00	-2.307843E+00	-2.307843E+00	-2.307843E+00	-2.307797E+00	-2.307849E+00	-2.307797E+00	-2.307882E+00	-2.308036E+00	-2.307737E+00	-2.307743E+00	-2.307888E+00	-2.307839E+00	-2.307843E+00	-2.308143E+00	-2.307685E+00	-2.306552E+00	-2.308482E+00	-2.307000E+00	-2.309381E+00	-2.308288E+00	-2.306940E+00	-2.308385E+00	-2.306452E+00	-2.313896E+00	-2.300295E+00	-2.342647E+00	-2.282968E+00	-2.268518E+00	-2.331424E+00	-2.723977E+00	-1.386517E+00	-1.861303E+00	-2.687137E+00	-1.030378E+00	-3.739670E+00	-2.507499E+00	-2.016882E+00	-1.995794E+00	-2.597549E+00	-2.156348E+00	-2.445975E+00	-3.289740E+00	-1.330847E+00	-2.303890E+00	-2.312044E+00	-2.164056E+00	-2.566018E+00	
2.281357E-05	-2.305280E+00	-2.305280E+00	-2.305280E+00	-2.305280E+00	-2.305280E+00	-2.305280E+00	-2.305280E+00	-2.305235E+00	-2.305287E+00	-2.305235E+00	-2.305316E+00	-2.305471E+00	-2.305172E+00	-2.305180E+00	-2.305324E+00	-2.305275E+00	-2.305280E+00	-2.305579E+00	-2.305120E+00	-2.303990E+00	-2.305917E+00	-2.304438E+00	-2.306816E+00	-2.305723E+00	-2.304376E+00	-2.305821E+00	-2.303890E+00	-2.311326E+00	-2.297740E+00	-2.340045E+00	-2.280431E+00	-2.265997E+00	-2.328834E+00	-2.720956E+00	-1.384976E+00	-1.859234E+00	-2.684156E+00	-1.029232E+00	-3.735513E+00	-2.504712E+00	-2.014641E+00	-1.993578E+00	-2.594662E+00	-2.153948E+00	-2.443261E+00	-3.285979E+00	-1.329416E+00	-2.301346E+00	-2.309461E+00	-2.161656E+00	-2.563159E+00	
2.316816E-05	-2.302634E+00	-2.302634E+00	-2.302634E+00	-2.302634E+00	-2.302634E+00	-2.302634E+00	-2.302634E+00	-2.302589E+00	-2.302642E+00	-2.302589E+00	-2.302668E+00	-2.302824E+00	-2.302525E+00	-2.302534E+00	-2.302676E+00	-2.302628E+00	-2.302634E+00	-2.302933E+00	-2.302472E+00	-2.301345E+00	-2.303269E+00	-2.301793E+00	-2.304168E+00	-2.303076E+00	-2.301729E+00	-2.303173E+00	-2.301245E+00	-2.308672E+00	-2.295102E+00	-2.337360E+00	-2.277813E+00	-2.263394E+00	-2.326161E+00	-2.717837E+00	-1.383385E+00	-1.857100E+00	-2.681079E+00	-1.028049E+00	-3.731221E+00	-2.501835E+00	-2.012327E+00	-1.991291E+00	-2.591683E+00	-2.151471E+00	-2.440460E+00	-3.282100E+00	-1.327937E+00	-2.298720E+00	-2.306794E+00	-2.159178E+00	-2.560208E+00	
2.352825E-05	-2.299906E+00	-2.299906E+00	-2.299906E+00	-2.299906E+00	-2.299906E+00	-2.299906E+00	-2.299906E+00	-2.299862E+00	-2.299915E+00	-2.299862E+00	-2.299937E+00	-2.300094E+00	-2.299796E+00	-2.299805E+00	-2.299947E+00	-2.299899E+00	-2.299906E+00	-2.300205E+00	-2.299742E+00	-2.298618E+00	-2.300539E+00	-2.299065E+00	-2.301438E+00	-2.300346E+00	-2.298999E+00	-2.300444E+00	-2.298518E+00	-2.305936E+00	-2.292383E+00	-2.334591E+00	-2.275113E+00	-2.260710E+00	-2.323405E+00	-2.714622E+00	-1.381745E+00	-1.854898E+00	-2.677906E+00	-1.026830E+00	-3.726797E+00	-2.498869E+00	-2.009942E+00	-1.988932E+00	-2.588611E+00	-2.148916E+00	-2.437571E+00	-3.278106E+00	-1.326410E+00	-2.296011E+00	-2.304046E+00	-2.156622E+00	-2.557166E+00	
2.389394E-05	-2.297096E+00	-2.297096E+00	-2.297096E+00	-2.297096E+00	-2.297096E+00	-2.297096E+00	-2.297096E+00	-2.297052E+00	-2.297106E+00	-2.297052E+00	-2.297125E+00	-2.297283E+00	-2.296985E+00	-2.296995E+00	-2.297135E+00	-2.297088E+00	-2.297096E+00	-2.297395E+00	-2.296930E+00	-2.295809E+00	-2.297726E+00	-2.296256E+00	-2.298626E+00	-2.297535E+00	-2.296188E+00	-2.297633E+00	-2.295709E+00	-2.303118E+00	-2.289582E+00	-2.331739E+00	-2.272332E+00	-2.257946E+00	-2.320566E+00	-2.711309E+00	-1.380055E+00	-1.852631E+00	-2.674638E+00	-1.025574E+00	-3.722239E+00	-2.495814E+00	-2.007485E+00	-1.986502E+00	-2.585447E+00	-2.146285E+00	-2.434596E+00	-3.273995E+00	-1.324835E+00	-2.293220E+00	-2.301216E+00	-2.153991E+00	-2.554033E+00	
2.426531E-05	-2.294205E+00	-2.294205E+00	-2.294205E+00	-2.294205E+00	-2.294205E+00	-2.294205E+00	-2.294205E+00	-2.294162E+00	-2.294216E+00	-2.294162E+00	-2.294231E+00	-2.294390E+00	-2.294092E+00	-2.294104E+00	-2.294243E+00	-2.294196E+00	-2.294205E+00	-2.294503E+00	-2.294037E+00	-2.292920E+00	-2.294833E+00	-2.293366E+00	-2.295733E+00	-2.294642E+00	-2.293296E+00	-2.294740E+00	-2.292819E+00	-2.300219E+00	-2.286700E+00	-2.328805E+00	-2.269471E+00	-2.255102E+00	-2.317645E+00	-2.707901E+00	-1.378317E+00	-1.850298E+00	-2.671275E+00	-1.024282E+00	-3.717551E+00	-2.492671E+00	-2.004957E+00	-1.984003E+00	-2.582191E+00	-2.143579E+00	-2.431535E+00	-3.269769E+00	-1.323214E+00	-2.290349E+00	-2.298304E+00	-2.151282E+00	-2.550810E+00	
2.464246E-05	-2.291233E+00	-2.291233E+00	-2.291233E+00	-2.291233E+00	-2.291233E+00	-2.291233E+00	-2.291233E+00	-2.291190E+00	-2.291245E+00	-2.291190E+00	-2.291257E+00	-2.291416E+00	-2.291119E+00	-2.291132E+00	-2.291269E+00	-2.291223E+00	-2.291233E+00	-2.291531E+00	-2.291063E+00	-2.289949E+00	-2.291859E+00	-2.290394E+00	-2.292759E+00	-2.291669E+00	-2.290323E+00	-2.291767E+00	-2.289848E+00	-2.297238E+00	-2.283737E+00	-2.325788E+00	-2.266530E+00	-2.252178E+00	-2.314642E+00	-2.704398E+00	-1.376530E+00	-1.847901E+00	-2.667818E+00	-1.022954E+00	-3.712731E+00	-2.489440E+00	-2.002358E+00	-1.981433E+00	-2.578844E+00	-2.140797E+00	-2.428388E+00	-3.265429E+00	-1.321545E+00	-2.287396E+00	-2.295312E+00	-2.148499E+00	-2.547497E+00	
2.502546E-05	-2.288180E+00	-2.288180E+00	-2.288180E+00	-2.288180E+00	-2.288180E+00	-2.288180E+00	-2.288180E+00	-2.288138E+00	-2.288194E+00	-2.288138E+00	-2.288202E+00	-2.288362E+00	-2.288065E+00	-2.288079E+00	-2.288215E+00	-2.288170E+00	-2.288180E+00	-2.288478E+00	-2.288009E+00	-2.286898E+00	-2.288804E+00	-2.287343E+00	-2.289704E+00	-2.288615E+00	-2.287270E+00	-2.288713E+00	-2.286797E+00	-2.294177E+00	-2.280695E+00	-2.322690E+00	-2.263510E+00	-2.249176E+00	-2.311558E+00	-2.700799E+00	-1.374695E+00	-1.845438E+00	-2.664268E+00	-1.021590E+00	-3.707781E+00	-2.486122E+00	-1.999689E+00	-1.978794E+00	-2.575407E+00	-2.137939E+00	-2.425156E+00	-3.260975E+00	-1.319829E+00	-2.284363E+00	-2.292239E+00	-2.145639E+00	-2.544094E+00	
2.541442E-05	-2.285048E+00	-2.285048E+00	-2.285048E+00	-2.285048E+00	-2.285048E+00	-2.285048E+00	-2.285048E+00	-2.285006E+00	-2.285063E+00	-2.285006E+00	-2.285067E+00	-2.285228E+00	-2.284932E+00	-2.284947E+00	-2.285082E+00	-2.285036E+00	-2.285048E+00	-2.285345E+00	-2.284875E+00	-2.283767E+00	-2.285670E+00	-2.284211E+00	-2.286569E+00	-2.285481E+00	-2.284137E+00	-2.285579E+00	-2.283665E+00	-2.291036E+00	-2.277572E+00	-2.319511E+00	-2.260410E+00	-2.246095E+00	-2.308394E+00	-2.697106E+00	-1.372812E+00	-1.842911E+00	-2.660624E+00	-1.020191E+00	-3.702701E+00	-2.482717E+00	-1.996951E+00	-1.976086E+00	-2.571881E+00	-2.135007E+00	-2.421839E+00	-3.256408E+00	-1.318068E+00	-2.281250E+00	-2.289087E+00	-2.142705E+00	-2.540603E+00	
2.580943E-05	-2.281837E+00	-2.281837E+00	-2.281837E+00	-2.281837E+00	-2.281837E+00	-2.281837E+00	-2.281837E+00	-2.281795E+00	-2.281853E+00	-2.281795E+00	-2.281853E+00	-2.282015E+00	-2.281719E+00	-2.281735E+00	-2.281869E+00	-2.281824E+00	-2.281837E+00	-2.282133E+00	-2.281661E+00	-2.280557E+00	-2.282456E+00	-2.281001E+00	-2.283355E+00	-2.282267E+00	-2.280924E+00	-2.282366E+00	-2.280455E+00	-2.287815E+00	-2.274371E+00	-2.316252E+00	-2.257232E+00	-2.242936E+00	-2.305149E+00	-2.693320E+00	-1.370881E+00	-1.840319E+00	-2.656888E+00	-1.018755E+00	-3.697493E+00	-2.479226E+00	-1.994143E+00	-1.973309E+00	-2.568264E+00	-2.132001E+00	-2.418438E+00	-3.251728E+00	-1.316260E+00	-2.278058E+00	-2.285854E+00	-2.139696E+00	-2.537024E+00	
2.621057E-05	-2.278546E+00	-2.278546E+00	-2.278546E+00	-2.278546E+00	-2.278546E+00	-2.278546E+00	-2.278546E+00	-2.278505E+00	-2.278563E+00	-2.278505E+00	-2.278560E+00	-2.278723E+00	-2.278427E+00	-2.278444E+00	-2.278577E+00	-2.278532E+00	-2.278546E+00	-2.278842E+00	-2.278369E+00	-2.277268E+00	-2.279163E+00	-2.277711E+00	-2.280062E+00	-2.278975E+00	-2.277633E+00	-2.279074E+00	-2.277166E+00	-2.284515E+00	-2.271091E+00	-2.312912E+00	-2.253976E+00	-2.239699E+00	-2.301824E+00	-2.689440E+00	-1.368903E+00	-1.837664E+00	-2.653060E+00	-1.017285E+00	-3.692157E+00	-2.475649E+00	-1.991266E+00	-1.970463E+00	-2.564559E+00	-2.128922E+00	-2.414953E+00	-3.246937E+00	-1.314406E+00	-2.274787E+00	-2.282543E+00	-2.136614E+00	-2.533357E+00	
2.661795E-05	-2.275177E+00	-2.275177E+00	-2.275177E+00	-2.275177E+00	-2.275177E+00	-2.275177E+00	-2.275177E+00	-2.275136E+00	-2.275195E+00	-2.275136E+00	-2.275188E+00	-2.275352E+00	-2.275057E+00	-2.275075E+00	-2.275206E+00	-2.275162E+00	-2.275177E+00	-2.275473E+00	-2.274998E+00	-2.273900E+00	-2.275792E+00	-2.274343E+00	-2.276690E+00	-2.275604E+00	-2.274263E+00	-2.275704E+00	-2.273798E+00	-2.281137E+00	-2.267732E+00	-2.309492E+00	-2.250642E+00	-2.236385E+00	-2.298420E+00	-2.685467E+00	-1.366878E+00	-1.834946E+00	-2.649140E+00	-1.015780E+00	-3.686694E+00	-2.471987E+00	-1.988320E+00	-1.967550E+00	-2.560765E+00	-2.125769E+00	-2.411385E+00	-3.242034E+00	-1.312507E+00	-2.271437E+00	-2.279154E+00	-2.133457E+00	-2.529602E+00	
2.703167E-05	-2.271730E+00	-2.271730E+00	-2.271730E+00	-2.271730E+00	-2.271730E+00	-2.271730E+00	-2.271730E+00	-2.271689E+00	-2.271748E+00	-2.271689E+00	-2.271739E+00	-2.271903E+00	-2.271609E+00	-2.271627E+00	-2.271758E+00	-2.271713E+00	-2.271730E+00	-2.272025E+00	-2.271549E+00	-2.270454E+00	-2.272342E+00	-2.270896E+00	-2.273240E+00	-2.272155E+00	-2.270816E+00	-2.272255E+00	-2.270352E+00	-2.277680E+00	-2.264296E+00	-2.305993E+00	-2.247231E+00	-2.232995E+00	-2.294938E+00	-2.681402E+00	-1.364805E+00	-1.832165E+00	-2.645130E+00	-1.014240E+00	-3.681104E+00	-2.468240E+00	-1.985306E+00	-1.964569E+00	-2.556884E+00	-2.122543E+00	-2.407734E+00	-3.237020E+00	-1.310562E+00	-2.268010E+00	-2.275686E+00	-2.130228E+00	-2.525761E+00	
2.745181E-05	-2.268205E+00	-2.268205E+00	-2.268205E+00	-2.268205E+00	-2.268205E+00	-2.268205E+00	-2.268205E+00	-2.268165E+00	-2.268225E+00	-2.268165E+00	-2.268212E+00	-2.268376E+00	-2.268083E+00	-2.268103E+00	-2.268232E+00	-2.268187E+00	-2.268205E+00	-2.268500E+00	-2.268023E+00	-2.266931E+00	-2.268815E+00	-2.267373E+00	-2.269712E+00	-2.268629E+00	-2.267291E+00	-2.268729E+00	-2.266829E+00	-2.274145E+00	-2.260782E+00	-2.302415E+00	-2.243744E+00	-2.229529E+00	-2.291377E+00	-2.677245E+00	-1.362687E+00	-1.829321E+00	-2.641029E+00	-1.012665E+00	-3.675389E+00	-2.464408E+00	-1.982225E+00	-1.961521E+00	-2.552915E+00	-2.119245E+00	-2.404000E+00	-3.231897E+00	-1.308573E+00	-2.264504E+00	-2.272141E+00	-2.126926E+00	-2.521834E+00	
2.787848E-05	-2.264603E+00	-2.264603E+00	-2.264603E+00	-2.264603E+00	-2.264603E+00	-2.264603E+00	-2.264603E+00	-2.264563E+00	-2.264624E+00	-2.264563E+00	-2.264608E+00	-2.264773E+00	-2.264480E+00	-2.264501E+00	-2.264629E+00	-2.264585E+00	-2.264603E+00	-2.264898E+00	-2.264420E+00	-2.263331E+00	-2.265212E+00	-2.263772E+00	-2.266107E+00	-2.265026E+00	-2.263689E+00	-2.265125E+00	-2.263229E+00	-2.270533E+00	-2.257192E+00	-2.298759E+00	-2.240180E+00	-2.225987E+00	-2.287738E+00	-2.672998E+00	-1.360521E+00	-1.826415E+00	-2.636838E+00	-1.011056E+00	-3.669549E+00	-2.460494E+00	-1.979076E+00	-1.958407E+00	-2.548860E+00	-2.115875E+00	-2.400186E+00	-3.226664E+00	-1.306539E+00	-2.260922E+00	-2.268518E+00	-2.123551E+00	-2.517821E+00	
2.831178E-05	-2.260924E+00	-2.260924E+00	-2.260924E+00	-2.260924E+00	-2.260924E+00	-2.260924E+00	-2.260924E+00	-2.260885E+00	-2.260946E+00	-2.260885E+00	-2.260928E+00	-2.261092E+00	-2.260801E+00	-2.260822E+00	-2.260949E+00	-2.260905E+00	-2.260924E+00	-2.261219E+00	-2.260740E+00	-2.259654E+00	-2.261531E+00	-2.260094E+00	-2.262426E+00	-2.261346E+00	-2.260010E+00	-2.261445E+00	-2.259552E+00	-2.266844E+00	-2.253525E+00	-2.295025E+00	-2.236540E+00	-2.222369E+00	-2.284021E+00	-2.668660E+00	-1.358310E+00	-1.823448E+00	-2.632558E+00	-1.009412E+00	-3.663586E+00	-2.456496E+00	-1.975861E+00	-1.955226E+00	-2.544718E+00	-2.112433E+00	-2.396289E+00	-3.221323E+00	-1.304460E+00	-2.257263E+00	-2.264819E+00	-2.120105E+00	-2.513723E+00	
2.875182E-05	-2.257170E+00	-2.257170E+00	-2.257170E+00	-2.257170E+00	-2.257170E+00	-2.257170E+00	-2.257170E+00	-2.257131E+00	-2.257192E+00	-2.257131E+00	-2.257171E+00	-2.257336E+00	-2.257046E+00	-2.257068E+00	-2.257194E+00	-2.257149E+00	-2.257170E+00	-2.257464E+00	-2.256985E+00	-2.255901E+00	-2.257775E+00	-2.256341E+00	-2.258668E+00	-2.257590E+00	-2.256256E+00	-2.257689E+00	-2.255799E+00	-2.263079E+00	-2.249782E+00	-2.291214E+00	-2.232825E+00	-2.218677E+00	-2.280228E+00	-2.664231E+00	-1.356054E+00	-1.820419E+00	-2.628189E+00	-1.007735E+00	-3.657499E+00	-2.452415E+00	-1.972579E+00	-1.951979E+00	-2.540491E+00	-2.108921E+00	-2.392312E+00	-3.215874E+00	-1.302338E+00	-2.253529E+00	-2.261044E+00	-2.116587E+00	-2.509540E+00	
2.919870E-05	-2.253339E+00	-2.253339E+00	-2.253339E+00	-2.253339E+00	-2.253339E+00	-2.253339E+00	-2.253339E+00	-2.253301E+00	-2.253362E+00	-2.253301E+00	-2.253340E+00	-2.253504E+00	-2.253215E+00	-2.253238E+00	-2.253363E+00	-2.253318E+00	-2.253339E+00	-2.253633E+00	-2.253154E+00	-2.252072E+00	-2.253943E+00	-2.252512E+00	-2.254835E+00	-2.253758E+00	-2.252426E+00	-2.253858E+00	-2.251970E+00	-2.259238E+00	-2.245964E+00	-2.287326E+00	-2.229036E+00	-2.214911E+00	-2.276359E+00	-2.659714E+00	-1.353752E+00	-1.817329E+00	-2.623732E+00	-1.006024E+00	-3.651290E+00	-2.448253E+00	-1.969231E+00	-1.948667E+00	-2.536179E+00	-2.105338E+00	-2.388255E+00	-3.210318E+00	-1.300172E+00	-2.249718E+00	-2.257193E+00	-2.112999E+00	-2.505274E+00	
2.965252E-05	-2.249434E+00	-2.249434E+00	-2.249434E+00	-2.249434E+00	-2.249434E+00	-2.249434E+00	-2.249434E+00	-2.249396E+00	-2.249457E+00	-2.249396E+00	-2.249433E+00	-2.249597E+00	-2.249309E+00	-2.249333E+00	-2.249457E+00	-2.249412E+00	-2.249434E+00	-2.249728E+00	-2.249247E+00	-2.248168E+00	-2.250036E+00	-2.248608E+00	-2.250926E+00	-2.249852E+00	-2.248521E+00	-2.249951E+00	-2.248067E+00	-2.255322E+00	-2.242071E+00	-2.283362E+00	-2.225172E+00	-2.211072E+00	-2.272413E+00	-2.655108E+00	-1.351404E+00	-1.814178E+00	-2.619187E+00	-1.004279E+00	-3.644959E+00	-2.444009E+00	-1.965817E+00	-1.945290E+00	-2.531782E+00	-2.101685E+00	-2.384119E+00	-3.204656E+00	-1.297962E+00	-2.245832E+00	-2.253267E+00	-2.109340E+00	-2.500923E+00	
3.011340E-05	-2.245454E+00	-2.245454E+00	-2.245454E+00	-2.245454E+00	-2.245454E+00	-2.245454E+00	-2.245454E+00	-2.245416E+00	-2.245478E+00	-2.245416E+00	-2.245452E+00	-2.245616E+00	-2.245329E+00	-2.245353E+00	-2.245476E+00	-2.245431E+00	-2.245454E+00	-2.245747E+00	-2.245267E+00	-2.244189E+00	-2.246054E+00	-2.244629E+00	-2.246943E+00	-2.245871E+00	-2.244542E+00	-2.245969E+00	-2.244089E+00	-2.251331E+00	-2.238103E+00	-2.279322E+00	-2.221235E+00	-2.207159E+00	-2.268392E+00	-2.650413E+00	-1.349012E+00	-1.810968E+00	-2.614555E+00	-1.002502E+00	-3.638507E+00	-2.439684E+00	-1.962339E+00	-1.941849E+00	-2.527301E+00	-2.097962E+00	-2.379903E+00	-3.198887E+00	-1.295709E+00	-2.241872E+00	-2.249267E+00	-2.105612E+00	-2.496490E+00	
3.058144E-05	-2.241399E+00	-2.241399E+00	-2.241399E+00	-2.241399E+00	-2.241399E+00	-2.241399E+00	-2.241399E+00	-2.241362E+00	-2.241424E+00	-2.241362E+00	-2.241397E+00	-2.241560E+00	-2.241274E+00	-2.241299E+00	-2.241422E+00	-2.241376E+00	-2.241399E+00	-2.241693E+00	-2.241212E+00	-2.240137E+00	-2.241998E+00	-2.240577E+00	-2.242886E+00	-2.241815E+00	-2.240488E+00	-2.241914E+00	-2.240037E+00	-2.247265E+00	-2.234062E+00	-2.275207E+00	-2.217224E+00	-2.203173E+00	-2.264297E+00	-2.645631E+00	-1.346576E+00	-1.807697E+00	-2.609837E+00	-1.000691E+00	-3.631936E+00	-2.435278E+00	-1.958796E+00	-1.938343E+00	-2.522737E+00	-2.094170E+00	-2.375608E+00	-3.193014E+00	-1.293413E+00	-2.237838E+00	-2.245192E+00	-2.101814E+00	-2.491975E+00	
3.105675E-05	-2.237271E+00	-2.237271E+00	-2.237271E+00	-2.237271E+00	-2.237271E+00	-2.237271E+00	-2.237271E+00	-2.237235E+00	-2.237297E+00	-2.237235E+00	-2.237268E+00	-2.237431E+00	-2.237146E+00	-2.237172E+00	-2.237294E+00	-2.237247E+00	-2.237271E+00	-2.237565E+00	-2.237085E+00	-2.236011E+00	-2.237869E+00	-2.236450E+00	-2.238754E+00	-2.237687E+00	-2.236362E+00	-2.237785E+00	-2.235911E+00	-2.243126E+00	-2.229947E+00	-2.271017E+00	-2.213140E+00	-2.199115E+00	-2.260127E+00	-2.640762E+00	-1.344095E+00	-1.804368E+00	-2.605033E+00	-9.988472E-01	-3.625245E+00	-2.430793E+00	-1.955188E+00	-1.934773E+00	-2.518090E+00	-2.090310E+00	-2.371235E+00	-3.187037E+00	-1.291074E+00	-2.233730E+00	-2.241044E+00	-2.097946E+00	-2.487378E+00	
3.153945E-05	-2.233070E+00	-2.233070E+00	-2.233070E+00	-2.233070E+00	-2.233070E+00	-2.233070E+00	-2.233070E+00	-2.233034E+00	-2.233096E+00	-2.233034E+00	-2.233067E+00	-2.233228E+00	-2.232945E+00	-2.232971E+00	-2.233093E+00	-2.233045E+00	-2.233070E+00	-2.233364E+00	-2.232884E+00	-2.231811E+00	-2.233667E+00	-2.232251E+00	-2.234550E+00	-2.233485E+00	-2.232162E+00	-2.233582E+00	-2.231713E+00	-2.238913E+00	-2.225759E+00	-2.266752E+00	-2.208985E+00	-2.194985E+00	-2.255883E+00	-2.635806E+00	-1.341571E+00	-1.800979E+00	-2.600143E+00	-9.969710E-01	-3.618437E+00	-2.426229E+00	-1.951517E+00	-1.931141E+00	-2.513360E+00	-2.086382E+00	-2.366785E+00	-3.180956E+00	-1.288694E+00	-2.229549E+00	-2.236823E+00	-2.094011E+00	-2.482699E+00	
3.202966E-05	-2.228796E+00	-2.228796E+00	-2.228796E+00	-2.228796E+00	-2.228796E+00	-2.228796E+00	-2.228796E+00	-2.228761E+00	-2.228823E+00	-2.228761E+00	-2.228793E+00	-2.228954E+00	-2.228672E+00	-2.228699E+00	-2.228820E+00	-2.228771E+00	-2.228796E+00	-2.229090E+00	-2.228611E+00	-2.227540E+00	-2.229392E+00	-2.227979E+00	-2.230273E+00	-2.229211E+00	-2.227890E+00	-2.229308E+00	-2.227442E+00	-2.234628E+00	-2.221499E+00	-2.262414E+00	-2.204757E+00	-2.190785E+00	-2.251566E+00	-2.630764E+00	-1.339003E+00	-1.797532E+00	-2.595169E+00	-9.950624E-01	-3.611511E+00	-2.421586E+00	-1.947783E+00	-1.927445E+00	-2.508549E+00	-2.082386E+00	-2.362258E+00	-3.174772E+00	-1.286271E+00	-2.225296E+00	-2.232529E+00	-2.090007E+00	-2.477940E+00	
3.252748E-05	-2.224451E+00	-2.224451E+00	-2.224451E+00	-2.224451E+00	-2.224451E+00	-2.224451E+00	-2.224451E+00	-2.224416E+00	-2.224477E+00	-2.224416E+00	-2.224448E+00	-2.224607E+00	-2.224327E+00	-2.224354E+00	-2.224474E+00	-2.224425E+00	-2.224451E+00	-2.224744E+00	-2.224266E+00	-2.223196E+00	-2.225046E+00	-2.223636E+00	-2.225924E+00	-2.224865E+00	-2.223547E+00	-2.224961E+00	-2.223099E+00	-2.230271E+00	-2.217167E+00	-2.258003E+00	-2.200458E+00	-2.186513E+00	-2.247176E+00	-2.625638E+00	-1.336391E+00	-1.794027E+00	-2.590111E+00	-9.931218E-01	-3.604469E+00	-2.416865E+00	-1.943985E+00	-1.923687E+00	-2.503657E+00	-2.078323E+00	-2.357655E+00	-3.168486E+00	-1.283806E+00	-2.220970E+00	-2.228163E+00	-2.085937E+00	-2.473101E+00	
