Q2	Fs	dFs
5.8200E+00	1.9259E-04	3.6527E-04
5.8300E+00	1.9188E-04	3.6433E-04
5.8400E+00	1.9117E-04	3.6340E-04
5.8500E+00	1.9047E-04	3.6246E-04
5.8600E+00	1.8977E-04	3.6153E-04
5.8700E+00	1.8907E-04	3.6060E-04
5.8800E+00	1.8837E-04	3.5968E-04
5.8900E+00	1.8768E-04	3.5875E-04
5.9000E+00	1.8699E-04	3.5783E-04
5.9100E+00	1.8630E-04	3.5691E-04
5.9200E+00	1.8562E-04	3.5600E-04
5.9300E+00	1.8494E-04	3.5509E-04
5.9400E+00	1.8427E-04	3.5418E-04
5.9500E+00	1.8359E-04	3.5327E-04
5.9600E+00	1.8292E-04	3.5237E-04
5.9700E+00	1.8225E-04	3.5147E-04
5.9800E+00	1.8159E-04	3.5057E-04
5.9900E+00	1.8093E-04	3.4967E-04
6.0000E+00	1.8027E-04	3.4878E-04
6.0100E+00	1.7961E-04	3.4789E-04
6.0200E+00	1.7896E-04	3.4700E-04
6.0300E+00	1.7831E-04	3.4611E-04
6.0400E+00	1.7766E-04	3.4523E-04
6.0500E+00	1.7702E-04	3.4435E-04
6.0600E+00	1.7638E-04	3.4347E-04
6.0700E+00	1.7574E-04	3.4260E-04
6.0800E+00	1.7511E-04	3.4172E-04
6.0900E+00	1.7447E-04	3.4085E-04
6.1000E+00	1.7384E-04	3.3999E-04
6.1100E+00	1.7322E-04	3.3912E-04
6.1200E+00	1.7259E-04	3.3826E-04
6.1300E+00	1.7197E-04	3.3740E-04
6.1400E+00	1.7135E-04	3.3654E-04
6.1500E+00	1.7074E-04	3.3569E-04
6.1600E+00	1.7012E-04	3.3484E-04
6.1700E+00	1.6951E-04	3.3399E-04
6.1800E+00	1.6891E-04	3.3314E-04
6.1900E+00	1.6830E-04	3.3230E-04
6.2000E+00	1.6770E-04	3.3145E-04
6.2100E+00	1.6710E-04	3.3061E-04
6.2200E+00	1.6650E-04	3.2978E-04
6.2300E+00	1.6591E-04	3.2894E-04
6.2400E+00	1.6532E-04	3.2811E-04
6.2500E+00	1.6473E-04	3.2728E-04
6.2600E+00	1.6414E-04	3.2645E-04
6.2700E+00	1.6356E-04	3.2563E-04
6.2800E+00	1.6298E-04	3.2481E-04
6.2900E+00	1.6240E-04	3.2399E-04
6.3000E+00	1.6182E-04	3.2317E-04
6.3100E+00	1.6125E-04	3.2236E-04
6.3200E+00	1.6068E-04	3.2154E-04
6.3300E+00	1.6011E-04	3.2073E-04
6.3400E+00	1.5954E-04	3.1993E-04
6.3500E+00	1.5898E-04	3.1912E-04
6.3600E+00	1.5842E-04	3.1832E-04
6.3700E+00	1.5786E-04	3.1752E-04
6.3800E+00	1.5730E-04	3.1672E-04
6.3900E+00	1.5675E-04	3.1592E-04
6.4000E+00	1.5620E-04	3.1513E-04
6.4100E+00	1.5565E-04	3.1434E-04
6.4200E+00	1.5510E-04	3.1355E-04
6.4300E+00	1.5456E-04	3.1276E-04
6.4400E+00	1.5402E-04	3.1198E-04
6.4500E+00	1.5348E-04	3.1120E-04
6.4600E+00	1.5294E-04	3.1042E-04
6.4700E+00	1.5241E-04	3.0964E-04
6.4800E+00	1.5187E-04	3.0887E-04
6.4900E+00	1.5134E-04	3.0810E-04
6.5000E+00	1.5081E-04	3.0733E-04
6.5100E+00	1.5029E-04	3.0656E-04
6.5200E+00	1.4977E-04	3.0579E-04
6.5300E+00	1.4924E-04	3.0503E-04
6.5400E+00	1.4873E-04	3.0427E-04
6.5500E+00	1.4821E-04	3.0351E-04
6.5600E+00	1.4770E-04	3.0275E-04
6.5700E+00	1.4718E-04	3.0200E-04
6.5800E+00	1.4667E-04	3.0125E-04
6.5900E+00	1.4617E-04	3.0050E-04
6.6000E+00	1.4566E-04	2.9975E-04
6.6100E+00	1.4516E-04	2.9900E-04
6.6200E+00	1.4466E-04	2.9826E-04
6.6300E+00	1.4416E-04	2.9752E-04
6.6400E+00	1.4366E-04	2.9678E-04
6.6500E+00	1.4316E-04	2.9604E-04
6.6600E+00	1.4267E-04	2.9531E-04
6.6700E+00	1.4218E-04	2.9458E-04
6.6800E+00	1.4169E-04	2.9385E-04
6.6900E+00	1.4121E-04	2.9312E-04
6.7000E+00	1.4072E-04	2.9239E-04
6.7100E+00	1.4024E-04	2.9167E-04
6.7200E+00	1.3976E-04	2.9095E-04
6.7300E+00	1.3928E-04	2.9023E-04
6.7400E+00	1.3880E-04	2.8951E-04
6.7500E+00	1.3833E-04	2.8879E-04
6.7600E+00	1.3786E-04	2.8808E-04
6.7700E+00	1.3739E-04	2.8737E-04
6.7800E+00	1.3692E-04	2.8666E-04
6.7900E+00	1.3645E-04	2.8595E-04
6.8000E+00	1.3599E-04	2.8525E-04
6.8100E+00	1.3553E-04	2.8455E-04
6.8200E+00	1.3507E-04	2.8384E-04
6.8300E+00	1.3461E-04	2.8315E-04
6.8400E+00	1.3415E-04	2.8245E-04
6.8500E+00	1.3370E-04	2.8175E-04
6.8600E+00	1.3325E-04	2.8106E-04
6.8700E+00	1.3279E-04	2.8037E-04
6.8800E+00	1.3235E-04	2.7968E-04
6.8900E+00	1.3190E-04	2.7900E-04
6.9000E+00	1.3145E-04	2.7831E-04
6.9100E+00	1.3101E-04	2.7763E-04
6.9200E+00	1.3057E-04	2.7695E-04
6.9300E+00	1.3013E-04	2.7627E-04
6.9400E+00	1.2969E-04	2.7559E-04
6.9500E+00	1.2926E-04	2.7492E-04
6.9600E+00	1.2882E-04	2.7425E-04
6.9700E+00	1.2839E-04	2.7358E-04
6.9800E+00	1.2796E-04	2.7291E-04
6.9900E+00	1.2753E-04	2.7224E-04
7.0000E+00	1.2710E-04	2.7158E-04
7.0100E+00	1.2668E-04	2.7091E-04
7.0200E+00	1.2626E-04	2.7025E-04
7.0300E+00	1.2584E-04	2.6959E-04
7.0400E+00	1.2542E-04	2.6894E-04
7.0500E+00	1.2500E-04	2.6828E-04
7.0600E+00	1.2458E-04	2.6763E-04
7.0700E+00	1.2417E-04	2.6698E-04
7.0800E+00	1.2375E-04	2.6633E-04
7.0900E+00	1.2334E-04	2.6568E-04
7.1000E+00	1.2293E-04	2.6503E-04
7.1100E+00	1.2253E-04	2.6439E-04
7.1200E+00	1.2212E-04	2.6375E-04
7.1300E+00	1.2171E-04	2.6311E-04
7.1400E+00	1.2131E-04	2.6247E-04
7.1500E+00	1.2091E-04	2.6183E-04
7.1600E+00	1.2051E-04	2.6120E-04
7.1700E+00	1.2011E-04	2.6057E-04
7.1800E+00	1.1972E-04	2.5994E-04
7.1900E+00	1.1932E-04	2.5931E-04
7.2000E+00	1.1893E-04	2.5868E-04
7.2100E+00	1.1854E-04	2.5806E-04
7.2200E+00	1.1815E-04	2.5743E-04
7.2300E+00	1.1776E-04	2.5681E-04
7.2400E+00	1.1737E-04	2.5619E-04
7.2500E+00	1.1699E-04	2.5557E-04
7.2600E+00	1.1661E-04	2.5496E-04
7.2700E+00	1.1622E-04	2.5434E-04
7.2800E+00	1.1584E-04	2.5373E-04
7.2900E+00	1.1546E-04	2.5312E-04
7.3000E+00	1.1509E-04	2.5251E-04
7.3100E+00	1.1471E-04	2.5190E-04
7.3200E+00	1.1434E-04	2.5130E-04
7.3300E+00	1.1397E-04	2.5069E-04
7.3400E+00	1.1359E-04	2.5009E-04
7.3500E+00	1.1322E-04	2.4949E-04
7.3600E+00	1.1286E-04	2.4889E-04
7.3700E+00	1.1249E-04	2.4830E-04
7.3800E+00	1.1212E-04	2.4770E-04
7.3900E+00	1.1176E-04	2.4711E-04
7.4000E+00	1.1140E-04	2.4651E-04
7.4100E+00	1.1104E-04	2.4592E-04
7.4200E+00	1.1068E-04	2.4534E-04
7.4300E+00	1.1032E-04	2.4475E-04
7.4400E+00	1.0996E-04	2.4416E-04
7.4500E+00	1.0961E-04	2.4358E-04
7.4600E+00	1.0926E-04	2.4300E-04
7.4700E+00	1.0890E-04	2.4242E-04
7.4800E+00	1.0855E-04	2.4184E-04
7.4900E+00	1.0820E-04	2.4127E-04
7.5000E+00	1.0786E-04	2.4069E-04
7.5100E+00	1.0751E-04	2.4012E-04
7.5200E+00	1.0716E-04	2.3955E-04
7.5300E+00	1.0682E-04	2.3898E-04
7.5400E+00	1.0648E-04	2.3841E-04
7.5500E+00	1.0614E-04	2.3784E-04
7.5600E+00	1.0580E-04	2.3728E-04
7.5700E+00	1.0546E-04	2.3671E-04
7.5800E+00	1.0512E-04	2.3615E-04
7.5900E+00	1.0479E-04	2.3559E-04
7.6000E+00	1.0445E-04	2.3503E-04
7.6100E+00	1.0412E-04	2.3447E-04
7.6200E+00	1.0379E-04	2.3392E-04
7.6300E+00	1.0346E-04	2.3337E-04
7.6400E+00	1.0313E-04	2.3281E-04
7.6500E+00	1.0280E-04	2.3226E-04
7.6600E+00	1.0247E-04	2.3171E-04
7.6700E+00	1.0215E-04	2.3117E-04
7.6800E+00	1.0182E-04	2.3062E-04
7.6900E+00	1.0150E-04	2.3008E-04
7.7000E+00	1.0118E-04	2.2953E-04
7.7100E+00	1.0086E-04	2.2899E-04
7.7200E+00	1.0054E-04	2.2845E-04
7.7300E+00	1.0022E-04	2.2791E-04
7.7400E+00	9.9908E-05	2.2738E-04
7.7500E+00	9.9593E-05	2.2684E-04
7.7600E+00	9.9279E-05	2.2631E-04
7.7700E+00	9.8966E-05	2.2578E-04
7.7800E+00	9.8655E-05	2.2524E-04
7.7900E+00	9.8345E-05	2.2472E-04
7.8000E+00	9.8036E-05	2.2419E-04
7.8100E+00	9.7728E-05	2.2366E-04
7.8200E+00	9.7421E-05	2.2314E-04
7.8300E+00	9.7116E-05	2.2261E-04
7.8400E+00	9.6812E-05	2.2209E-04
7.8500E+00	9.6509E-05	2.2157E-04
7.8600E+00	9.6207E-05	2.2105E-04
7.8700E+00	9.5907E-05	2.2054E-04
7.8800E+00	9.5607E-05	2.2002E-04
7.8900E+00	9.5309E-05	2.1951E-04
7.9000E+00	9.5012E-05	2.1899E-04
7.9100E+00	9.4716E-05	2.1848E-04
7.9200E+00	9.4421E-05	2.1797E-04
7.9300E+00	9.4127E-05	2.1746E-04
7.9400E+00	9.3835E-05	2.1696E-04
7.9500E+00	9.3543E-05	2.1645E-04
7.9600E+00	9.3253E-05	2.1595E-04
7.9700E+00	9.2964E-05	2.1545E-04
7.9800E+00	9.2676E-05	2.1494E-04
7.9900E+00	9.2389E-05	2.1444E-04
8.0000E+00	9.2103E-05	2.1395E-04
8.0100E+00	9.1818E-05	2.1345E-04
8.0200E+00	9.1535E-05	2.1295E-04
8.0300E+00	9.1252E-05	2.1246E-04
8.0400E+00	9.0971E-05	2.1197E-04
8.0500E+00	9.0690E-05	2.1147E-04
8.0600E+00	9.0411E-05	2.1098E-04
8.0700E+00	9.0133E-05	2.1050E-04
8.0800E+00	8.9856E-05	2.1001E-04
8.0900E+00	8.9580E-05	2.0952E-04
8.1000E+00	8.9304E-05	2.0904E-04
8.1100E+00	8.9030E-05	2.0855E-04
8.1200E+00	8.8758E-05	2.0807E-04
8.1300E+00	8.8486E-05	2.0759E-04
8.1400E+00	8.8215E-05	2.0711E-04
8.1500E+00	8.7945E-05	2.0663E-04
8.1600E+00	8.7676E-05	2.0616E-04
8.1700E+00	8.7408E-05	2.0568E-04
8.1800E+00	8.7141E-05	2.0521E-04
8.1900E+00	8.6876E-05	2.0474E-04
8.2000E+00	8.6611E-05	2.0427E-04
8.2100E+00	8.6347E-05	2.0380E-04
8.2200E+00	8.6084E-05	2.0333E-04
8.2300E+00	8.5823E-05	2.0286E-04
8.2400E+00	8.5562E-05	2.0239E-04
8.2500E+00	8.5302E-05	2.0193E-04
8.2600E+00	8.5043E-05	2.0147E-04
8.2700E+00	8.4786E-05	2.0100E-04
8.2800E+00	8.4529E-05	2.0054E-04
8.2900E+00	8.4273E-05	2.0008E-04
8.3000E+00	8.4018E-05	1.9963E-04
8.3100E+00	8.3764E-05	1.9917E-04
8.3200E+00	8.3511E-05	1.9871E-04
8.3300E+00	8.3259E-05	1.9826E-04
8.3400E+00	8.3008E-05	1.9781E-04
8.3500E+00	8.2758E-05	1.9735E-04
8.3600E+00	8.2509E-05	1.9690E-04
8.3700E+00	8.2260E-05	1.9645E-04
8.3800E+00	8.2013E-05	1.9601E-04
8.3900E+00	8.1766E-05	1.9556E-04
8.4000E+00	8.1521E-05	1.9511E-04
8.4100E+00	8.1276E-05	1.9467E-04
8.4200E+00	8.1033E-05	1.9423E-04
8.4300E+00	8.0790E-05	1.9378E-04
8.4400E+00	8.0548E-05	1.9334E-04
8.4500E+00	8.0307E-05	1.9290E-04
8.4600E+00	8.0067E-05	1.9247E-04
8.4700E+00	7.9828E-05	1.9203E-04
8.4800E+00	7.9590E-05	1.9159E-04
8.4900E+00	7.9352E-05	1.9116E-04
8.5000E+00	7.9116E-05	1.9073E-04
8.5100E+00	7.8880E-05	1.9029E-04
8.5200E+00	7.8645E-05	1.8986E-04
8.5300E+00	7.8412E-05	1.8943E-04
8.5400E+00	7.8179E-05	1.8900E-04
8.5500E+00	7.7946E-05	1.8858E-04
8.5600E+00	7.7715E-05	1.8815E-04
8.5700E+00	7.7485E-05	1.8772E-04
8.5800E+00	7.7255E-05	1.8730E-04
8.5900E+00	7.7026E-05	1.8688E-04
8.6000E+00	7.6798E-05	1.8646E-04
8.6100E+00	7.6571E-05	1.8604E-04
8.6200E+00	7.6345E-05	1.8562E-04
8.6300E+00	7.6120E-05	1.8520E-04
8.6400E+00	7.5895E-05	1.8478E-04
8.6500E+00	7.5671E-05	1.8437E-04
8.6600E+00	7.5449E-05	1.8395E-04
8.6700E+00	7.5226E-05	1.8354E-04
8.6800E+00	7.5005E-05	1.8313E-04
8.6900E+00	7.4785E-05	1.8271E-04
8.7000E+00	7.4565E-05	1.8230E-04
8.7100E+00	7.4346E-05	1.8190E-04
8.7200E+00	7.4128E-05	1.8149E-04
8.7300E+00	7.3911E-05	1.8108E-04
8.7400E+00	7.3694E-05	1.8067E-04
8.7500E+00	7.3479E-05	1.8027E-04
8.7600E+00	7.3264E-05	1.7987E-04
8.7700E+00	7.3050E-05	1.7946E-04
8.7800E+00	7.2836E-05	1.7906E-04
8.7900E+00	7.2624E-05	1.7866E-04
8.8000E+00	7.2412E-05	1.7826E-04
8.8100E+00	7.2201E-05	1.7787E-04
8.8200E+00	7.1991E-05	1.7747E-04
8.8300E+00	7.1781E-05	1.7707E-04
8.8400E+00	7.1573E-05	1.7668E-04
8.8500E+00	7.1365E-05	1.7629E-04
8.8600E+00	7.1157E-05	1.7589E-04
8.8700E+00	7.0951E-05	1.7550E-04
8.8800E+00	7.0745E-05	1.7511E-04
8.8900E+00	7.0540E-05	1.7472E-04
8.9000E+00	7.0336E-05	1.7433E-04
8.9100E+00	7.0132E-05	1.7395E-04
8.9200E+00	6.9930E-05	1.7356E-04
8.9300E+00	6.9728E-05	1.7317E-04
8.9400E+00	6.9526E-05	1.7279E-04
8.9500E+00	6.9326E-05	1.7241E-04
8.9600E+00	6.9126E-05	1.7203E-04
8.9700E+00	6.8927E-05	1.7164E-04
8.9800E+00	6.8728E-05	1.7127E-04
8.9900E+00	6.8531E-05	1.7089E-04
9.0000E+00	6.8334E-05	1.7051E-04
9.0100E+00	6.8137E-05	1.7013E-04
9.0200E+00	6.7942E-05	1.6976E-04
9.0300E+00	6.7747E-05	1.6938E-04
9.0400E+00	6.7553E-05	1.6901E-04
9.0500E+00	6.7359E-05	1.6863E-04
9.0600E+00	6.7166E-05	1.6826E-04
9.0700E+00	6.6974E-05	1.6789E-04
9.0800E+00	6.6783E-05	1.6752E-04
9.0900E+00	6.6592E-05	1.6715E-04
9.1000E+00	6.6402E-05	1.6679E-04
9.1100E+00	6.6212E-05	1.6642E-04
9.1200E+00	6.6024E-05	1.6605E-04
9.1300E+00	6.5836E-05	1.6569E-04
9.1400E+00	6.5648E-05	1.6532E-04
9.1500E+00	6.5461E-05	1.6496E-04
9.1600E+00	6.5275E-05	1.6460E-04
9.1700E+00	6.5090E-05	1.6424E-04
9.1800E+00	6.4905E-05	1.6388E-04
9.1900E+00	6.4721E-05	1.6352E-04
9.2000E+00	6.4538E-05	1.6316E-04
9.2100E+00	6.4355E-05	1.6280E-04
9.2200E+00	6.4173E-05	1.6245E-04
9.2300E+00	6.3991E-05	1.6209E-04
9.2400E+00	6.3810E-05	1.6174E-04
9.2500E+00	6.3630E-05	1.6139E-04
9.2600E+00	6.3450E-05	1.6103E-04
9.2700E+00	6.3271E-05	1.6068E-04
9.2800E+00	6.3093E-05	1.6033E-04
9.2900E+00	6.2915E-05	1.5998E-04
9.3000E+00	6.2738E-05	1.5963E-04
9.3100E+00	6.2562E-05	1.5929E-04
9.3200E+00	6.2386E-05	1.5894E-04
9.3300E+00	6.2211E-05	1.5859E-04
9.3400E+00	6.2036E-05	1.5825E-04
9.3500E+00	6.1862E-05	1.5791E-04
9.3600E+00	6.1689E-05	1.5756E-04
9.3700E+00	6.1516E-05	1.5722E-04
9.3800E+00	6.1344E-05	1.5688E-04
9.3900E+00	6.1172E-05	1.5654E-04
9.4000E+00	6.1001E-05	1.5620E-04
9.4100E+00	6.0831E-05	1.5586E-04
9.4200E+00	6.0661E-05	1.5552E-04
9.4300E+00	6.0492E-05	1.5519E-04
9.4400E+00	6.0323E-05	1.5485E-04
9.4500E+00	6.0155E-05	1.5452E-04
9.4600E+00	5.9988E-05	1.5418E-04
9.4700E+00	5.9821E-05	1.5385E-04
9.4800E+00	5.9654E-05	1.5352E-04
9.4900E+00	5.9489E-05	1.5319E-04
9.5000E+00	5.9323E-05	1.5286E-04
9.5100E+00	5.9159E-05	1.5253E-04
9.5200E+00	5.8995E-05	1.5220E-04
9.5300E+00	5.8831E-05	1.5187E-04
9.5400E+00	5.8669E-05	1.5154E-04
9.5500E+00	5.8506E-05	1.5122E-04
9.5600E+00	5.8344E-05	1.5089E-04
9.5700E+00	5.8183E-05	1.5057E-04
9.5800E+00	5.8023E-05	1.5024E-04
9.5900E+00	5.7863E-05	1.4992E-04
9.6000E+00	5.7703E-05	1.4960E-04
9.6100E+00	5.7544E-05	1.4928E-04
9.6200E+00	5.7386E-05	1.4896E-04
9.6300E+00	5.7228E-05	1.4864E-04
9.6400E+00	5.7070E-05	1.4832E-04
9.6500E+00	5.6914E-05	1.4800E-04
9.6600E+00	5.6757E-05	1.4769E-04
9.6700E+00	5.6601E-05	1.4737E-04
9.6800E+00	5.6446E-05	1.4705E-04
9.6900E+00	5.6292E-05	1.4674E-04
9.7000E+00	5.6137E-05	1.4643E-04
9.7100E+00	5.5984E-05	1.4611E-04
9.7200E+00	5.5831E-05	1.4580E-04
9.7300E+00	5.5678E-05	1.4549E-04
9.7400E+00	5.5526E-05	1.4518E-04
9.7500E+00	5.5375E-05	1.4487E-04
9.7600E+00	5.5223E-05	1.4456E-04
9.7700E+00	5.5073E-05	1.4426E-04
9.7800E+00	5.4923E-05	1.4395E-04
9.7900E+00	5.4773E-05	1.4364E-04
9.8000E+00	5.4624E-05	1.4334E-04
9.8100E+00	5.4476E-05	1.4303E-04
9.8200E+00	5.4328E-05	1.4273E-04
9.8300E+00	5.4181E-05	1.4243E-04
9.8400E+00	5.4034E-05	1.4212E-04
9.8500E+00	5.3887E-05	1.4182E-04
9.8600E+00	5.3741E-05	1.4152E-04
9.8700E+00	5.3596E-05	1.4122E-04
9.8800E+00	5.3451E-05	1.4092E-04
9.8900E+00	5.3306E-05	1.4063E-04
9.9000E+00	5.3162E-05	1.4033E-04
9.9100E+00	5.3019E-05	1.4003E-04
9.9200E+00	5.2875E-05	1.3974E-04
9.9300E+00	5.2733E-05	1.3944E-04
9.9400E+00	5.2591E-05	1.3915E-04
9.9500E+00	5.2449E-05	1.3885E-04
9.9600E+00	5.2308E-05	1.3856E-04
9.9700E+00	5.2167E-05	1.3827E-04
9.9800E+00	5.2027E-05	1.3798E-04
9.9900E+00	5.1887E-05	1.3769E-04
